# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'LLC-load-misses'
# Event count (approx.): 3826664
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                      
# ........  ...............  ..................  ............................................................................................................................................................
#
     0.08%  GC Thread#6      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.08%  C1 CompilerThre  libjvm.so           [.] SymbolTable::do_lookup
     0.08%  Logging-Cleaner  libjvm.so           [.] InstanceKlass::find_method_index
     0.08%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::build_loop_late
     0.08%  GC Thread#2      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.08%  C1 CompilerThre  libjvm.so           [.] MethodData::compute_data_size
     0.08%  C2 CompilerThre  libjvm.so           [.] NodeHash::hash_find_insert
     0.08%  java             [unknown]           [k] 0xffffffffaf9ab559
     0.08%  java             libjvm.so           [.] InstanceKlass::is_same_class_package
     0.08%  java             libjvm.so           [.] _GLOBAL__sub_I_arguments.cpp
     0.08%  java             libjvm.so           [.] JVM_LatestUserDefinedLoader
     0.07%  Sweeper thread   [unknown]           [k] 0xffffffffafb0c221
     0.07%  C1 CompilerThre  [unknown]           [k] 0xffffffffafdcce4b
     0.07%  C2 CompilerThre  libjvm.so           [.] OopFlow::compute_reach
     0.07%  C2 CompilerThre  libjvm.so           [.] Node_Backward_Iterator::next
     0.07%  C2 CompilerThre  libjvm.so           [.] CreateExNode::Opcode
     0.07%  java             [unknown]           [k] 0xffffffffafa9af58
     0.07%  C2 CompilerThre  libc-2.31.so        [.] memcpy@GLIBC_2.2.5
     0.07%  G1 Conc#0        libjvm.so           [.] G1RebuildRemSetTask::G1RebuildRemSetHeapRegionClosure::do_heap_region
     0.07%  Sweeper thread   [unknown]           [k] 0xffffffffafb26403
     0.07%  java             libjvm.so           [.] CodeHeap::find_blob_unsafe
     0.07%  C2 CompilerThre  libjvm.so           [.] ConstantPool::impl_klass_ref_index_at
     0.07%  C2 CompilerThre  libjvm.so           [.] Arena::contains
     0.07%  C1 CompilerThre  libjvm.so           [.] Universe::null_ptr_exception_instance
     0.07%  GC Thread#2      libc-2.31.so        [.] _int_free
     0.07%  GC Thread#3      libc-2.31.so        [.] __memmove_sse2_unaligned_erms
     0.07%  GC Thread#3      [unknown]           [k] 0xffffffffb0600b40
     0.07%  VM Thread        libjvm.so           [.] OopStorage::allocation_count
     0.07%  java             libjvm.so           [.] LinkResolver::check_method_accessability
     0.07%  C1 CompilerThre  libjvm.so           [.] LinkedConcreteMethodFinder::find_witness_anywhere
     0.07%  GC Thread#0      libjvm.so           [.] G1CLDScanClosure::do_cld
     0.07%  C2 CompilerThre  libjvm.so           [.] Node::is_block_proj
     0.07%  java             [unknown]           [k] 0xffffffffafb1969d
     0.07%  java             libjvm.so           [.] InstanceKlass::lookup_method_in_all_interfaces
     0.07%  C2 CompilerThre  libjvm.so           [.] Dictionary::find
     0.07%  GC Thread#6      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, oopDesc*>
     0.07%  C1 CompilerThre  libjvm.so           [.] ciEnv::get_klass_by_name_impl
     0.07%  C2 CompilerThre  libjvm.so           [.] PhaseCFG::build_cfg
     0.07%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::elide_copy
     0.06%  C2 CompilerThre  libjvm.so           [.] MachNode::oper_input_base
     0.06%  C2 CompilerThre  libjvm.so           [.] PhiNode::Ideal
     0.06%  G1 Main Marker   [unknown]           [k] 0xffffffffaf98af9d
     0.06%  C2 CompilerThre  libjvm.so           [.] ChunkPool::allocate
     0.06%  java             libjvm.so           [.] PcDescContainer::find_pc_desc_internal
     0.06%  C2 CompilerThre  libjvm.so           [.] Matcher::init_first_stack_mask
     0.06%  C1 CompilerThre  libjvm.so           [.] Klass::next_sibling
     0.06%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::Simplify
     0.06%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::compute_initial_block_pressure
     0.06%  C2 CompilerThre  libjvm.so           [.] PhaseOutput::compute_loop_first_inst_sizes
     0.06%  java             [unknown]           [k] 0xffffffffb02d7e30
     0.06%  Sweeper thread   [unknown]           [k] 0xffffffffafb264ff
     0.06%  C1 CompilerThre  libc-2.31.so        [.] _int_malloc
     0.06%  java             libjvm.so           [.] UNICODE::is_latin1
     0.06%  C2 CompilerThre  libjvm.so           [.] Node::clone
     0.06%  GC Thread#5      [unknown]           [k] 0xffffffffaf9122da
     0.06%  GC Thread#5      libjvm.so           [.] JNIHandleBlock::oops_do
     0.06%  java             libjvm.so           [.] AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<548932ul, G1BarrierSet>, (AccessInternal::BarrierType)2, 548932ul>::oop_access_barrier
     0.06%  java             [unknown]           [k] 0xffffffffafe96295
     0.06%  C2 CompilerThre  libjvm.so           [.] PhaseIFG::effective_degree
     0.06%  java             [unknown]           [k] 0xffffffffc14215f7
     0.06%  C2 CompilerThre  libjvm.so           [.] jmpDirNode::is_block_proj
     0.06%  C2 CompilerThre  libjvm.so           [.] TypeNode::hash
     0.06%  C2 CompilerThre  libc-2.31.so        [.] __memset_avx2_erms
     0.06%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::Dominators
     0.06%  C2 CompilerThre  libjvm.so           [.] ciEnv::get_klass_by_index_impl
     0.06%  java             [unknown]           [k] 0xffffffffc13f7480
     0.06%  G1 Conc#1        libjvm.so           [.] OopOopIterateDispatch<G1CMOopClosure>::Table::oop_oop_iterate<ObjArrayKlass, oopDesc*>
     0.06%  C2 CompilerThre  libjvm.so           [.] Node::Node
     0.06%  java             [unknown]           [k] 0xffffffffafb4e859
     0.06%  java             [unknown]           [k] 0xffffffffc1420000
     0.06%  G1 Conc#1        libjvm.so           [.] G1CMTask::process_grey_task_entry<true>
     0.06%  C2 CompilerThre  libjvm.so           [.] PhaseOutput::FillLocArray
     0.06%  C2 CompilerThre  libjvm.so           [.] ciInstanceKlass::ciInstanceKlass
     0.06%  GC Thread#5      [unknown]           [k] 0xffffffffafb195cf
     0.05%  Sweeper thread   [unknown]           [k] 0xffffffffafabe552
     0.05%  C2 CompilerThre  [unknown]           [k] 0xffffffffaf9ab9a1
     0.05%  VM Thread        [unknown]           [k] 0xffffffffb058893e
     0.05%  C2 CompilerThre  libjvm.so           [.] Location::write_on
     0.05%  C2 CompilerThre  libjvm.so           [.] Node::bottom_type
     0.05%  C2 CompilerThre  libjvm.so           [.] Node::disconnect_inputs
     0.05%  GC Thread#7      libjvm.so           [.] nmethod::oops_do_process_weak
     0.05%  GC Thread#3      [unknown]           [k] 0xffffffffaf90aede
     0.05%  C2 CompilerThre  libjvm.so           [.] MachTypeNode::bottom_type
     0.05%  C2 CompilerThre  libjvm.so           [.] ClassHierarchyIterator::next
     0.05%  GC Thread#4      [unknown]           [k] 0xffffffffb0600b40
     0.05%  java             [unknown]           [k] 0xffffffffb03849e0
     0.05%  C1 CompilerThre  libjvm.so           [.] Assembler::locate_operand
     0.05%  RMI GC Daemon    ld-2.31.so          [.] do_lookup_x
     0.05%  G1 Conc#1        [unknown]           [k] 0xffffffffaf9e0ca8
     0.05%  C1 CompilerThre  libjvm.so           [.] Klass::method_at_vtable
     0.05%  java             [JIT] tid 672101    [.] void sun.rmi.runtime.Log$LoggerLog.log(java.util.logging.Level, java.lang.String)
     0.05%  GC Thread#3      [unknown]           [k] 0xffffffffafb19613
     0.05%  C2 CompilerThre  libjvm.so           [.] RegMask::is_bound
     0.05%  Sweeper thread   [unknown]           [k] 0xffffffffafb1718a
