# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 3K of event 'cpu_core/LLC-load-misses/'
# Event count (approx.): 3418512
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                      
# ........  ...............  ..................  ............................................................................................................................................................
#
     0.10%  C2 CompilerThre  libjvm.so           [.] PhasePeephole::do_transform
     0.10%  C2 CompilerThre  libjvm.so           [.] PhaseOutput::fill_buffer
     0.10%  C2 CompilerThre  libjvm.so           [.] LRG::compute_degree
     0.10%  java             [JIT] tid 691669    [.] boolean java.lang.Class.isPrimitive()
     0.10%  C2 CompilerThre  libjvm.so           [.] MachProjNode::bottom_type
     0.10%  RMI Scheduler(0  libjvm.so           [.] InstanceKlass::find_method_index
     0.10%  C2 CompilerThre  libjvm.so           [.] Symbol::increment_refcount
     0.10%  GC Thread#10     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.10%  java             libjvm.so           [.] AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<548932ul, G1BarrierSet>, (AccessInternal::BarrierType)2, 548932ul>::oop_access_barrier
     0.10%  C2 CompilerThre  libc-2.31.so        [.] _int_free
     0.10%  java             libc-2.31.so        [.] __memmove_sse2_unaligned_erms
     0.10%  C2 CompilerThre  libjvm.so           [.] JVMState::interpreter_frame_size
     0.09%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::split_USE
     0.09%  C2 CompilerThre  libjvm.so           [.] PhaseCFG::move_to_end
     0.09%  C2 CompilerThre  [unknown]           [k] 0xffffffff86d122da
     0.09%  java             libjvm.so           [.] JVM_Clone
     0.09%  java             [unknown]           [k] 0xffffffff876b2380
     0.09%  java             [unknown]           [k] 0xffffffff8777cad3
     0.09%  java             libjvm.so           [.] vframeStream::vframeStream
     0.09%  C2 CompilerThre  libjvm.so           [.] IndexSet::initialize
     0.09%  C2 CompilerThre  libjvm.so           [.] SymbolTable::lookup_shared
     0.09%  C2 CompilerThre  libjvm.so           [.] SymbolTable::do_lookup
     0.09%  java             [JIT] tid 691669    [.] java.lang.String java.lang.StringConcatHelper.simpleConcat(java.lang.Object, java.lang.Object)
     0.09%  C2 CompilerThre  [unknown]           [k] 0xffffffff86e95828
     0.09%  GC Thread#6      [unknown]           [k] 0xffffffff87a00b40
     0.09%  C2 CompilerThre  libjvm.so           [.] __tls_get_addr@plt
     0.08%  GC Thread#11     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.08%  C2 CompilerThre  [unknown]           [k] 0xffffffff86f17039
     0.08%  java             [JIT] tid 691669    [.] I2C/C2I adapters
     0.08%  java             [JIT] tid 691669    [.] void java.net.SocksSocketImpl.connect(java.net.SocketAddress, int)
     0.08%  C2 CompilerThre  libjvm.so           [.] MachSpillCopyNode::out_RegMask
     0.08%  C2 CompilerThre  libjvm.so           [.] MemNode::Ideal_common
     0.08%  C2 CompilerThre  libc-2.31.so        [.] memcpy@GLIBC_2.2.5
     0.08%  java             [unknown]           [k] 0xffffffff86fb1334
     0.08%  C2 CompilerThre  [unknown]           [k] 0xffffffff86f4b616
     0.08%  C2 CompilerThre  libjvm.so           [.] DependencyContext::add_dependent_nmethod
     0.08%  java             [unknown]           [k] 0xffffffff86f4efd0
     0.08%  C2 CompilerThre  [unknown]           [k] 0xffffffff86f8c467
     0.08%  C2 CompilerThre  [unknown]           [k] 0xffffffff86e916f9
     0.08%  C2 CompilerThre  libjvm.so           [.] Dictionary::find
     0.08%  java             [unknown]           [k] 0xffffffff87a00b40
     0.08%  C2 CompilerThre  libjvm.so           [.] Node::is_block_proj
     0.08%  java             libjvm.so           [.] ArgumentSizeComputer::ArgumentSizeComputer
     0.08%  java             [unknown]           [k] 0xffffffff86f196b2
     0.08%  C2 CompilerThre  libjvm.so           [.] PhaseIterGVN::add_users_to_worklist
     0.08%  java             [unknown]           [k] 0xffffffffc173685f
     0.08%  C2 CompilerThre  [unknown]           [k] 0xffffffff86ef4525
     0.08%  java             [unknown]           [k] 0xffffffff86d122da
     0.08%  C2 CompilerThre  libjvm.so           [.] Unique_Node_List::remove_useless_nodes
     0.08%  C2 CompilerThre  libjvm.so           [.] PhaseLive::add_liveout
     0.07%  java             [unknown]           [k] 0xffffffff86f8bef7
     0.07%  java             libjvm.so           [.] Reflection::verify_member_access
     0.07%  C2 CompilerThre  [unknown]           [k] 0xffffffff87288b36
     0.07%  java             [JIT] tid 691669    [.] java.lang.Object java.io.ObjectInputStream.readObject(java.lang.Class)
     0.07%  C2 CompilerThre  libjvm.so           [.] Arena::contains
     0.07%  C2 CompilerThre  libc-2.31.so        [.] __memset_avx2_unaligned_erms
     0.07%  java             [unknown]           [k] 0xffffffffc1770bf2
     0.07%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::build_loop_late
     0.07%  C2 CompilerThre  libjvm.so           [.] TypeInt::hash
     0.07%  java             [unknown]           [k] 0xffffffff86fbbab5
