# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 3K of event 'cpu_core/LLC-load-misses/'
# Event count (approx.): 3078171
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                                       
# ........  ...............  ..................  .............................................................................................................................................................................
#
     0.08%  GC Thread#10     [unknown]           [k] 0xffffffff86f1969d
     0.08%  java             [unknown]           [k] 0xffffffffc1736480
     0.08%  java             [unknown]           [k] 0xffffffff86f4b71a
     0.08%  C2 CompilerThre  libjvm.so           [.] Compile::find_alias_type
     0.08%  RMI GC Daemon    libjvm.so           [.] SignatureHandlerLibrary::add
     0.08%  java             libjvm.so           [.] JVM_LatestUserDefinedLoader
     0.08%  java             [unknown]           [k] 0xffffffffc1734125
     0.08%  C1 CompilerThre  libjvm.so           [.] ciObjectFactory::get
     0.08%  java             [JIT] tid 692803    [.] void java.rmi.RemoteException.<init>(java.lang.String, java.lang.Throwable)
     0.08%  C2 CompilerThre  libjvm.so           [.] Symbol::increment_refcount
     0.08%  java             libjvm.so           [.] InstanceKlass::protection_domain
     0.08%  VM Periodic Tas  [unknown]           [k] 0xffffffff86e98c4d
     0.08%  C2 CompilerThre  libjvm.so           [.] Block::find_remove
     0.07%  java             [unknown]           [k] 0xffffffff87790cb0
     0.07%  C1 CompilerThre  [unknown]           [k] 0xffffffff86e916df
     0.07%  C2 CompilerThre  libjvm.so           [.] Dependencies::DepStream::argument
     0.07%  C2 CompilerThre  libjvm.so           [.] LinkResolver::lookup_method_in_klasses
     0.07%  C2 CompilerThre  libjvm.so           [.] ciBytecodeStream::get_method
     0.07%  java             [JIT] tid 692803    [.] I2C/C2I adapters
     0.07%  C2 CompilerThre  [unknown]           [k] 0xffffffff87295bf7
     0.07%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::gather_lrg_masks
     0.07%  C2 CompilerThre  libjvm.so           [.] Matcher::xform
     0.07%  java             [JIT] tid 692803    [.] sun.rmi.transport.tcp.TCPEndpoint sun.rmi.transport.tcp.TCPEndpoint.getLocalEndpoint(int, java.rmi.server.RMIClientSocketFactory, java.rmi.server.RMIServerSocketFactory)
     0.07%  java             libjvm.so           [.] G1CollectedHeap::unsafe_max_tlab_alloc
