# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 12K of event 'cpu_core/LLC-load-misses/'
# Event count (approx.): 19258918
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                                                    
# ........  ...............  ..................  ..........................................................................................................................................................................................
#
     0.06%  C1 CompilerThre  [unknown]           [k] 0xffffffff86e916df
     0.06%  C2 CompilerThre  libjvm.so           [.] PhaseCFG::adjust_register_pressure
     0.06%  GC Thread#5      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.06%  C2 CompilerThre  libjvm.so           [.] PhaseCFG::select
     0.06%  VM Periodic Tas  libc-2.31.so        [.] _int_free
     0.06%  java             [unknown]           [k] 0xffffffffc1770c88
     0.06%  C1 CompilerThre  libjvm.so           [.] LinearScan::resolve_collect_mappings
     0.05%  RMI Scheduler(0  [unknown]           [k] 0xffffffff86e96e51
     0.05%  C2 CompilerThre  libjvm.so           [.] MachNode::peephole
     0.05%  GC Thread#2      libc-2.31.so        [.] __memmove_sse2_unaligned_erms
     0.05%  RMI Scheduler(0  libjvm.so           [.] InstanceKlass::find_method_index
     0.05%  GC Thread#8      libjvm.so           [.] G1CodeBlobClosure::do_code_blob
     0.05%  C2 CompilerThre  libjvm.so           [.] MachSpillCopyNode::oper_input_base
     0.05%  C2 CompilerThre  libjvm.so           [.] PhaseIFG::Compute_Effective_Degree
     0.05%  C2 CompilerThre  libjvm.so           [.] PhaseBlockLayout::find_edges
     0.05%  GC Thread#1      libc-2.31.so        [.] __memmove_sse2_unaligned_erms
     0.05%  C2 CompilerThre  libjvm.so           [.] Arena::Arealloc
     0.05%  C2 CompilerThre  [unknown]           [k] 0xffffffff86f1969d
     0.05%  C2 CompilerThre  libjvm.so           [.] MultiNode::is_CFG
     0.05%  C2 CompilerThre  libjvm.so           [.] PhaseCCP::transform
     0.05%  java             [unknown]           [k] 0xffffffff86eacc12
     0.05%  C2 CompilerThre  libjvm.so           [.] Phase::Phase
     0.05%  java             [unknown]           [k] 0xffffffff877f7a27
     0.05%  C2 CompilerThre  libjvm.so           [.] PhaseCFG::schedule_node_into_block
     0.05%  C2 CompilerThre  [unknown]           [k] 0xffffffff86e985f3
     0.05%  C2 CompilerThre  libc-2.31.so        [.] _int_malloc
     0.05%  java             libjvm.so           [.] ConstantPool::impl_signature_ref_at
     0.05%  java             libc-2.31.so        [.] __memmove_sse2_unaligned_erms
     0.05%  C2 CompilerThre  libjvm.so           [.] membar_volatileNode::oper_input_base
     0.05%  C1 CompilerThre  libjvm.so           [.] IntervalWalker::walk_to
     0.05%  C2 CompilerThre  libjvm.so           [.] Node::Node
