# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 14K of event 'LLC-load-misses'
# Event count (approx.): 12534571
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                                                                
# ........  ...............  ..................  ......................................................................................................................................................................................................
#
     0.11%  C2 CompilerThre  libjvm.so           [.] IndexSet::initialize
     0.11%  C1 CompilerThre  libjvm.so           [.] CodeEmitInfo::record_debug_info
     0.11%  C2 CompilerThre  libjvm.so           [.] vmSymbols::find_sid
     0.11%  C2 CompilerThre  libjvm.so           [.] ShouldNotReachHereNode::oper_input_base
     0.11%  C2 CompilerThre  libjvm.so           [.] PhaseAggressiveCoalesce::coalesce
     0.11%  C2 CompilerThre  libjvm.so           [.] jmpDirNode::is_block_proj
     0.11%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::build_loop_late_post_work
     0.11%  C2 CompilerThre  libjvm.so           [.] TypeInstPtr::eq
     0.11%  C2 CompilerThre  libjvm.so           [.] immIOper::constant
     0.10%  C2 CompilerThre  libjvm.so           [.] MachNode::oper_input_base
     0.10%  C2 CompilerThre  libjvm.so           [.] Dictionary::find
     0.10%  java             [JIT] tid 672780    [.] I2C/C2I adapters
     0.10%  C2 CompilerThre  libjvm.so           [.] PhaseIterGVN::add_users_to_worklist
     0.10%  C2 CompilerThre  libjvm.so           [.] PhaseCCP::analyze
     0.10%  java             [unknown]           [k] 0xffffffffb058c2fb
     0.09%  C2 CompilerThre  libjvm.so           [.] Arena::contains
     0.09%  C1 CompilerThre  libjvm.so           [.] PhiSimplifier::block_do
     0.09%  C2 CompilerThre  libjvm.so           [.] PhaseConservativeCoalesce::copy_copy
     0.09%  C1 CompilerThre  libjvm.so           [.] LinearScan::compute_local_live_sets
     0.09%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::stretch_base_pointer_live_ranges
     0.09%  C2 CompilerThre  libjvm.so           [.] Matcher::Label_Root
