# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 3K of event 'LLC-load-misses'
# Event count (approx.): 1982502
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                      
# ........  ...............  ..................  ............................................................................................................................................................
#
     0.20%  C2 CompilerThre  [JIT] tid 729483    [.] 0x00007f96d577208b
     0.20%  java             libjvm.so           [.] Dictionary::find
     0.19%  java             [JIT] tid 729483    [.] 0x00007f96d578cd0e
     0.19%  C1 CompilerThre  libjvm.so           [.] InstanceKlass::find_local_field
     0.19%  java             [unknown]           [k] 0xffffffffaf95d280
     0.19%  C2 CompilerThre  [unknown]           [k] 0xffffffffafb17074
     0.19%  java             libjvm.so           [.] Symbol::as_klass_external_name
     0.19%  C1 CompilerThre  libjvm.so           [.] ciObjectFactory::get_symbol
     0.19%  java             libc-2.31.so        [.] getenv
     0.19%  java             [JIT] tid 729483    [.] 0x00007f96d578c5b8
     0.19%  G1 Service       [unknown]           [k] 0xffffffffafe8c2f6
     0.18%  java             libjvm.so           [.] Method::is_initializer
     0.18%  GC Thread#1      libjvm.so           [.] G1ParScanThreadState::copy_to_survivor_space
     0.18%  java             [JIT] tid 729483    [.] 0x00007f96d578bd23
     0.18%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::build_loop_late
     0.18%  VM Thread        [unknown]           [k] 0xffffffffaf84d389
     0.18%  C2 CompilerThre  libjvm.so           [.] Compile::remove_speculative_types
     0.18%  GC Thread#1      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.17%  java             libjvm.so           [.] AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<548932ul, G1BarrierSet>, (AccessInternal::BarrierType)2, 548932ul>::oop_access_barrier
     0.17%  VM Periodic Tas  [unknown]           [k] 0xffffffffaf84d389
     0.17%  VM Periodic Tas  libjvm.so           [.] Mutex::lock_without_safepoint_check
     0.17%  java             [JIT] tid 729483    [.] 0x00007f96d57c4300
     0.17%  java             [unknown]           [k] 0xffffffffc1420000
     0.16%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::interfere_with_live
     0.16%  java             [unknown]           [k] 0xffffffffafe96295
     0.16%  java             [unknown]           [k] 0xffffffffb03762a2
     0.16%  C2 CompilerThre  [unknown]           [k] 0xffffffffaf98ab46
     0.16%  C2 CompilerThre  libjvm.so           [.] PhaseLive::add_liveout
     0.16%  java             [JIT] tid 729483    [.] 0x00007f96dd2def3f
     0.16%  java             [unknown]           [k] 0xffffffffc13fd423
     0.16%  java             [JIT] tid 729483    [.] 0x00007f96dd26cd7b
     0.16%  C2 CompilerThre  libjvm.so           [.] IndexSetIterator::advance_and_next
     0.16%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::fixup_spills
     0.15%  C2 CompilerThre  libjvm.so           [.] JVMState::debug_start
     0.15%  C2 CompilerThre  [unknown]           [k] 0xffffffffafabdecd
     0.15%  C2 CompilerThre  libjvm.so           [.] Type::cmp
     0.15%  java             [JIT] tid 729483    [.] 0x00007f96d577e4ed
     0.15%  java             libjvm.so           [.] SystemDictionary::check_shared_class_super_types
     0.15%  GC Thread#7      libjvm.so           [.] WeakProcessor::Task::work<G1STWIsAliveClosure, G1KeepAliveClosure>
     0.15%  Common-Cleaner   [unknown]           [k] 0xffffffffc1227b1b
     0.15%  java             [unknown]           [k] 0xffffffffafd9007b
     0.14%  java             libjvm.so           [.] CodeHeap::find_blob_unsafe
     0.14%  java             libjvm.so           [.] PcDescContainer::find_pc_desc_internal
     0.14%  C2 CompilerThre  libjvm.so           [.] ciInstanceKlass::get_field_by_offset
     0.14%  C2 CompilerThre  [unknown]           [k] 0xffffffffafb1710f
     0.14%  java             [JIT] tid 729483    [.] 0x00007f96d577e51f
     0.14%  java             ld-2.31.so          [.] update_get_addr
     0.14%  java             [JIT] tid 729483    [.] 0x00007f96d57c4313
     0.14%  C1 CompilerThre  libc-2.31.so        [.] _IO_default_xsputn
     0.14%  GC Thread#2      libjvm.so           [.] G1ParScanThreadState::copy_to_survivor_space
     0.14%  C2 CompilerThre  libjvm.so           [.] AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<286790ul, G1BarrierSet>, (AccessInternal::BarrierType)3, 286790ul>::oop_access_barrier
     0.14%  C2 CompilerThre  libjvm.so           [.] MachNode::ideal_reg
     0.14%  java             libjvm.so           [.] UTF8::unicode_length
     0.14%  C2 CompilerThre  [unknown]           [k] 0xffffffffafb50d60
     0.14%  C2 CompilerThre  libjvm.so           [.] Node::is_block_proj
     0.14%  java             libjimage.so        [.] ImageLocation::set_data
     0.14%  C2 CompilerThre  libjvm.so           [.] Node::remove_dead_region
     0.14%  C2 CompilerThre  libjvm.so           [.] CallGenerator::is_inline
     0.14%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::build_loop_tree
     0.13%  java             libjvm.so           [.] InstanceKlass::uncached_lookup_method
     0.13%  java             [unknown]           [k] 0xffffffffc13f72cb
     0.13%  C1 CompilerThre  libjvm.so           [.] ConstantPool::klass_at_if_loaded
     0.13%  C2 CompilerThre  [unknown]           [k] 0xffffffffafabe52d
     0.13%  java             libjvm.so           [.] CodeHeap::block_start
     0.13%  C2 CompilerThre  [unknown]           [k] 0xffffffffaf939489
     0.13%  java             [unknown]           [k] 0xffffffffb0384dbe
     0.13%  C2 CompilerThre  [unknown]           [k] 0xffffffffafb50d7f
     0.13%  java             libjvm.so           [.] InstanceKlass::do_local_static_fields
     0.13%  java             [unknown]           [k] 0xffffffffb03aa74e
     0.13%  java             [unknown]           [k] 0xffffffffb058c2c0
     0.13%  C1 CompilerThre  libc-2.31.so        [.] cfree@GLIBC_2.2.5
     0.13%  C1 CompilerThre  [unknown]           [k] 0xffffffffafb69997
     0.13%  GC Thread#3      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, oopDesc*>
     0.13%  C2 CompilerThre  libjvm.so           [.] ConstantPool::impl_signature_ref_at
     0.13%  VM Thread        [unknown]           [k] 0xffffffffaf98acd0
     0.12%  java             libjvm.so           [.] InstanceKlass::array_klass
     0.12%  C2 CompilerThre  libjvm.so           [.] Node::dominates
     0.12%  C2 CompilerThre  libjvm.so           [.] Parse::return_current
     0.12%  C2 CompilerThre  libjvm.so           [.] MachSpillCopyNode::implementation
     0.12%  java             [unknown]           [k] 0xffffffffafb716d6
     0.12%  java             libjvm.so           [.] CodeCache::find_blob
     0.12%  C2 CompilerThre  libjvm.so           [.] Node::has_special_unique_user
     0.12%  C1 CompilerThre  libjvm.so           [.] SymbolTable::do_lookup
     0.12%  C2 CompilerThre  [unknown]           [k] 0xffffffffafaff0b8
     0.12%  C1 CompilerThre  libjvm.so           [.] GlobalValueNumbering::GlobalValueNumbering
     0.12%  GC Thread#4      libjvm.so           [.] Method::bcp_from
     0.12%  java             [JIT] tid 729483    [.] 0x00007f96d577e6e7
     0.12%  GC Thread#2      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.12%  C2 CompilerThre  libjvm.so           [.] MachOper::num_edges
     0.12%  RMI Scheduler(0  libjvm.so           [.] InstanceKlass::find_method_index
     0.12%  java             [JIT] tid 729483    [.] 0x00007f96d578a2b3
     0.12%  C1 CompilerThre  libjvm.so           [.] Klass::next_sibling
     0.12%  java             [JIT] tid 729483    [.] 0x00007f96d578c5c3
     0.11%  C2 CompilerThre  libjvm.so           [.] Block::is_Empty
     0.11%  C1 CompilerThre  libjvm.so           [.] ciSignature::ciSignature
     0.11%  C2 CompilerThre  libjvm.so           [.] Dictionary::find
     0.11%  java             libnio.so           [.] __do_global_dtors_aux
     0.11%  GC Thread#1      [unknown]           [k] 0xffffffffaf9369af
     0.11%  C1 CompilerThre  libc-2.31.so        [.] malloc_consolidate
     0.11%  C1 CompilerThre  libjvm.so           [.] CheckCast::visit
     0.11%  C1 CompilerThre  libjvm.so           [.] LIR_Op::is_patching
     0.11%  C1 CompilerThre  [unknown]           [k] 0xffffffffaf89ea00
     0.11%  java             [unknown]           [k] 0xffffffffafaacbe5
     0.11%  GC Thread#4      libjvm.so           [.] nmethod::oops_do_process_weak
     0.11%  java             [JIT] tid 729483    [.] 0x00007f96d578f0f6
     0.11%  C2 CompilerThre  libjvm.so           [.] Node::replace_edge
     0.11%  java             [unknown]           [k] 0xffffffffb02d7e30
     0.11%  java             libjvm.so           [.] ExceptionsEventLog::log
     0.11%  C2 CompilerThre  libjvm.so           [.] PhaseOutput::BuildOopMaps
     0.11%  java             [JIT] tid 729483    [.] 0x00007f96d57901d5
     0.11%  java             [JIT] tid 729483    [.] 0x00007f96d578b5bd
     0.11%  C2 CompilerThre  libc-2.31.so        [.] memcpy@GLIBC_2.2.5
     0.11%  C2 CompilerThre  libjvm.so           [.] Matcher::init_first_stack_mask
     0.11%  C2 CompilerThre  libjvm.so           [.] Metadata::is_klass
     0.11%  java             [JIT] tid 729483    [.] 0x00007f96d5789989
     0.11%  GC Thread#6      libc-2.31.so        [.] __memmove_sse2_unaligned_erms
     0.11%  java             libjvm.so           [.] SymbolTable::lookup_only
     0.11%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::build_loop_early
     0.11%  GC Thread#5      libjvm.so           [.] WeakProcessor::Task::work<G1STWIsAliveClosure, G1KeepAliveClosure>
     0.11%  VM Thread        libjvm.so           [.] IsGCActiveMark::IsGCActiveMark
     0.10%  C2 CompilerThre  libjvm.so           [.] PhaseIterGVN::transform_old
     0.10%  java             libjvm.so           [.] AbstractInterpreter::method_kind
     0.10%  C2 CompilerThre  libjvm.so           [.] Method::is_method
     0.10%  C1 CompilerThre  libjvm.so           [.] Metadata::is_klass
     0.10%  GC Thread#0      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.10%  java             libjvm.so           [.] StringTable::do_lookup
     0.10%  GC Thread#2      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, oopDesc*>
     0.10%  C2 CompilerThre  libjvm.so           [.] MachProjNode::bottom_type
     0.10%  java             [JIT] tid 729483    [.] 0x00007f96d5781958
     0.10%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::build_ifg_physical
     0.10%  VM Thread        libc-2.31.so        [.] _IO_default_xsputn
     0.10%  C2 CompilerThre  libc-2.31.so        [.] __memset_avx2_erms
     0.10%  java             [JIT] tid 729483    [.] 0x00007f96d577f188
     0.10%  java             [JIT] tid 729483    [.] 0x00007f96d5ea6287
     0.10%  C2 CompilerThre  libjvm.so           [.] PhaseCFG::is_uncommon
     0.10%  java             [unknown]           [k] 0xffffffffc13f5120
     0.10%  GC Thread#2      libjvm.so           [.] G1ParCopyClosure<(G1Barrier)1, false>::do_oop
     0.10%  C2 CompilerThre  libc-2.31.so        [.] _int_malloc
     0.10%  C1 CompilerThre  libjvm.so           [.] LinearScan::resolve_exception_handlers
     0.10%  java             libjvm.so           [.] LinkResolver::lookup_method_in_klasses
     0.10%  C2 CompilerThre  libjvm.so           [.] Klass::next_sibling
     0.10%  Common-Cleaner   [unknown]           [k] 0xffffffffc12c6fd7
     0.10%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::build_loop_late_post_work
     0.10%  java             [unknown]           [k] 0xffffffffafb4e6a0
     0.10%  java             [JIT] tid 729483    [.] 0x00007f96d578bc67
     0.10%  java             [unknown]           [k] 0xffffffffafaab440
     0.10%  java             [JIT] tid 729483    [.] 0x00007f96dd2b0180
     0.09%  java             [unknown]           [k] 0xffffffffafaad880
     0.09%  C2 CompilerThre  libjvm.so           [.] SignatureStream::SignatureStream
     0.09%  java             libjvm.so           [.] JVM_ReferenceRefersTo
     0.09%  java             [unknown]           [k] 0xffffffffafb8beff
     0.09%  GC Thread#0      libjvm.so           [.] ClassLoaderData::oops_do
     0.09%  java             [JIT] tid 729483    [.] 0x00007f96d577e71f
     0.09%  C2 CompilerThre  libjvm.so           [.] PhaseConservativeCoalesce::coalesce
     0.09%  C2 CompilerThre  libjvm.so           [.] Type::hashcons
     0.09%  java             [JIT] tid 729483    [.] 0x00007f96d578b5a4
     0.09%  C2 CompilerThre  libjvm.so           [.] PhaseCCP::transform
     0.09%  java             [JIT] tid 729483    [.] 0x00007f96dd29a8bc
     0.09%  GC Thread#0      [unknown]           [k] 0xffffffffaf912327
     0.09%  java             [JIT] tid 729483    [.] 0x00007f96d57c430c
     0.09%  java             [unknown]           [k] 0xffffffffc1422bfd
     0.09%  java             [JIT] tid 729483    [.] 0x00007f96d57835cd
     0.09%  java             [JIT] tid 729483    [.] 0x00007f96d57aa96b
     0.09%  java             [unknown]           [k] 0xffffffffc1422c31
     0.09%  java             [JIT] tid 729483    [.] 0x00007f96d577e6c3
     0.09%  java             [JIT] tid 729483    [.] 0x00007f96d57836aa
     0.09%  C2 CompilerThre  libjvm.so           [.] Klass::is_subclass_of
     0.09%  C2 CompilerThre  libjvm.so           [.] LinkResolver::check_method_accessability
     0.09%  java             libc-2.31.so        [.] __memcmp_avx2_movbe
     0.09%  VM Thread        libjvm.so           [.] JavaThread::deoptimize_marked_methods
     0.09%  java             [JIT] tid 729483    [.] 0x00007f96d577e513
     0.09%  C2 CompilerThre  libjvm.so           [.] CodeBuffer::finalize_oop_references
     0.09%  java             [JIT] tid 729483    [.] 0x00007f96d578ba85
     0.09%  java             [unknown]           [k] 0xffffffffafb50b19
     0.09%  C2 CompilerThre  libjvm.so           [.] Node::clone
     0.09%  java             [unknown]           [k] 0xffffffffc13f51ca
     0.08%  java             [JIT] tid 729483    [.] 0x00007f96d577e4df
     0.08%  java             [unknown]           [k] 0xffffffffafb195cf
     0.08%  java             [JIT] tid 729483    [.] 0x00007f96d577e4f6
     0.08%  java             [unknown]           [k] 0xffffffffafb4b625
     0.08%  GC Thread#6      [unknown]           [k] 0xffffffffb0600b40
     0.08%  java             [JIT] tid 729483    [.] 0x00007f96d577e4ac
     0.08%  C2 CompilerThre  libc-2.31.so        [.] ___vsnprintf
     0.08%  C2 CompilerThre  libjvm.so           [.] PhaseCFG::do_DFS
     0.08%  java             [unknown]           [k] 0xffffffffafb4cbb1
     0.08%  java             libjvm.so           [.] Reflection::verify_member_access
     0.08%  C2 CompilerThre  libjvm.so           [.] BoxLockNode::reg
     0.08%  java             [JIT] tid 729483    [.] 0x00007f96d57ba180
     0.08%  java             libjvm.so           [.] Signature::basic_type
     0.08%  java             [unknown]           [k] 0xffffffffafb4cec3
     0.08%  C2 CompilerThre  libjvm.so           [.] MachNode::bottom_type
     0.08%  GC Thread#7      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceRefKlass, oopDesc*>
     0.08%  RMI RenewClean-  libjvm.so           [.] CodeBlob::is_deoptimization_stub
     0.08%  GC Thread#0      libjvm.so           [.] WeakProcessor::Task::work<G1STWIsAliveClosure, G1KeepAliveClosure>
