# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'LLC-load-misses'
# Event count (approx.): 438310649
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                                                                                                                                                                                                                            
# ........  ...............  ..................  ..................................................................................................................................................................................................................................................................................................................................................................
#
     0.18%  java             [JIT] tid 675631    [.] java.io.ObjectStreamClass$ClassDataSlot[] java.io.ObjectStreamClass.getClassDataLayout0()
     0.17%  java             ld-2.31.so          [.] __tls_get_addr
     0.17%  java             [JIT] tid 675631    [.] void application.transplant.pimtree.pim_skip_list.get()
     0.17%  G1 Conc#1        libjvm.so           [.] GenericTaskQueue<G1TaskQueueEntry, (MEMFLAGS)5, 131072u>::pop_local
     0.17%  java             [JIT] tid 675631    [.] void java.io.ObjectStreamClass.initNonProxy(java.io.ObjectStreamClass, java.lang.Class, java.lang.ClassNotFoundException, java.io.ObjectStreamClass)
     0.16%  G1 Conc#0        libjvm.so           [.] GenericTaskQueue<G1TaskQueueEntry, (MEMFLAGS)5, 131072u>::pop_local
     0.16%  java             [JIT] tid 675631    [.] vtable chunks
     0.16%  java             [JIT] tid 675631    [.] int java.net.Socket$SocketInputStream.read(byte[], int, int)
     0.15%  java             [JIT] tid 675631    [.] int sun.nio.ch.Net.poll(java.io.FileDescriptor, int, long)
     0.15%  java             libjvm.so           [.] CodeCache::find_blob
     0.15%  G1 Conc#0        libjvm.so           [.] G1CMTask::do_marking_step
     0.14%  G1 Conc#1        libjvm.so           [.] G1CMTask::do_marking_step
     0.14%  C2 CompilerThre  libjvm.so           [.] IndexSetIterator::advance_and_next
     0.14%  java             [JIT] tid 675631    [.] void sun.rmi.transport.StreamRemoteCall.<init>(sun.rmi.transport.Connection, java.rmi.server.ObjID, int, long)
     0.14%  VM Thread        libjvm.so           [.] ClassLoaderData::is_alive
     0.14%  java             [JIT] tid 675631    [.] void java.util.stream.AbstractPipeline.copyInto(java.util.stream.Sink, java.util.Spliterator)
     0.14%  java             [JIT] tid 675631    [.] framework.lang.struct.IDPUProxyObject framework.pim.dpu.RPCHelper.getAReturnValue(int, java.lang.Class)
     0.14%  java             [unknown]           [k] 0xffffffffaf84d389
     0.14%  java             libc-2.31.so        [.] __memset_avx2_erms
     0.14%  java             [JIT] tid 675631    [.] void sun.rmi.transport.StreamRemoteCall.executeCall()
     0.13%  G1 Conc#1        libjvm.so           [.] G1CMTask::drain_local_queue
     0.12%  G1 Conc#0        libjvm.so           [.] G1CMTask::drain_local_queue
     0.12%  java             [JIT] tid 675631    [.] java.util.stream.Sink java.util.stream.AbstractPipeline.wrapAndCopyInto(java.util.stream.Sink, java.util.Spliterator)
     0.12%  G1 Conc#1        libjvm.so           [.] G1CMTask::drain_global_stack
     0.12%  G1 Conc#0        libjvm.so           [.] OopOopIterateBoundedDispatch<G1RebuildRemSetClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.12%  G1 Conc#0        libjvm.so           [.] G1CMTask::drain_global_stack
     0.12%  VM Thread        libjvm.so           [.] G1RegionMarkStatsCache::evict_all
     0.12%  java             [JIT] tid 675631    [.] void application.transplant.pimtree.PIMTreeCore.get(java.util.List, java.util.concurrent.locks.Lock, int)
     0.12%  C2 CompilerThre  libjvm.so           [.] PhaseIFG::remove_node
     0.11%  G1 Conc#1        libjvm.so           [.] OopOopIterateBoundedDispatch<G1RebuildRemSetClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.11%  java             libjvm.so           [.] CollectedHeap::is_oop
     0.11%  G1 Refine#2      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.11%  java             [JIT] tid 675631    [.] java.lang.Object java.io.ObjectInputStream.readOrdinaryObject(boolean)
     0.11%  java             [JIT] tid 675631    [.] framework.pim.dpu.cache.DPUClassFileLookupTableItem simulator.DPULookupTableManagerSimulator.getClassLookupTableItem(java.lang.String)
     0.10%  java             [JIT] tid 675631    [.] StubRoutines (2)
     0.10%  C2 CompilerThre  libjvm.so           [.] PhaseLive::compute
     0.10%  GC Thread#1      libjvm.so           [.] CompiledMethod::cleanup_inline_caches_impl
     0.10%  java             libjvm.so           [.] vframeStream::vframeStream
     0.10%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::gather_lrg_masks
     0.09%  java             [unknown]           [k] 0xffffffffafd8b0b3
     0.09%  java             [JIT] tid 675631    [.] void java.io.ObjectInputStream.readSerialData(java.lang.Object, java.io.ObjectStreamClass)
     0.09%  java             libjvm.so           [.] JVM_InternString
     0.09%  GC Thread#2      libjvm.so           [.] CompiledMethod::cleanup_inline_caches_impl
     0.09%  GC Thread#4      libjvm.so           [.] CompiledMethod::cleanup_inline_caches_impl
     0.09%  GC Thread#7      libjvm.so           [.] CompiledMethod::cleanup_inline_caches_impl
     0.09%  G1 Conc#0        libjvm.so           [.] G1RebuildRemSetClosure::do_oop_work<oopDesc*>
     0.08%  java             [JIT] tid 675631    [.] void simulator.DPUManagerSimulator.callNonstaticMethod(int, int, int, java.lang.Object[])
     0.08%  GC Thread#5      libjvm.so           [.] CompiledMethod::cleanup_inline_caches_impl
     0.08%  GC Thread#6      libjvm.so           [.] CompiledMethod::cleanup_inline_caches_impl
     0.08%  java             libjvm.so           [.] G1BarrierSetRuntime::write_ref_array_post_entry
     0.08%  GC Thread#7      libjvm.so           [.] CodeHeap::next_used
     0.08%  GC Thread#3      libjvm.so           [.] CompiledMethod::cleanup_inline_caches_impl
     0.08%  G1 Conc#0        libjvm.so           [.] G1CMTask::drain_local_queue
     0.08%  java             [JIT] tid 675631    [.] void java.io.BufferedOutputStream.flushBuffer()
     0.08%  java             libjvm.so           [.] java_lang_ClassLoader::non_reflection_class_loader
     0.08%  GC Thread#3      libjvm.so           [.] CodeHeap::next_used
     0.08%  G1 Refine#3      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.08%  GC Thread#0      libjvm.so           [.] CompiledMethod::cleanup_inline_caches_impl
     0.08%  G1 Main Marker   libjvm.so           [.] G1CMIsAliveClosure::do_object_b
     0.08%  G1 Conc#1        libjvm.so           [.] G1RebuildRemSetClosure::do_oop_work<oopDesc*>
     0.08%  java             [JIT] tid 675631    [.] void java.io.BufferedOutputStream.write(byte[], int, int)
     0.07%  GC Thread#6      libjvm.so           [.] CodeHeap::next_used
     0.07%  GC Thread#5      libjvm.so           [.] CodeHeap::next_used
     0.07%  java             libpthread-2.31.so  [.] __pthread_disable_asynccancel
     0.07%  G1 Conc#1        libjvm.so           [.] G1CMTask::drain_local_queue
     0.07%  GC Thread#2      libjvm.so           [.] CodeHeap::next_used
     0.07%  java             [JIT] tid 675631    [.] java.io.ObjectStreamClass java.io.ObjectInputStream.readClassDesc(boolean)
     0.07%  VM Thread        libjvm.so           [.] ClassLoaderDataGraph::clear_claimed_marks
     0.07%  java             libjvm.so           [.] PcDescContainer::find_pc_desc_internal
     0.07%  java             libc-2.31.so        [.] clock_gettime@GLIBC_2.2.5
     0.07%  java             [JIT] tid 675631    [.] sun.rmi.transport.Connection sun.rmi.transport.tcp.TCPChannel.newConnection()
     0.07%  java             libjvm.so           [.] StringTable::intern
     0.07%  java             libjvm.so           [.] java_lang_String::equals
     0.07%  GC Thread#4      libjvm.so           [.] CodeHeap::next_used
     0.07%  G1 Conc#0        libjvm.so           [.] oopDesc::size_given_klass
     0.07%  java             libjvm.so           [.] frame::is_interpreted_frame
     0.07%  G1 Conc#0        libjvm.so           [.] G1ConcurrentMark::mark_in_next_bitmap
     0.07%  java             ld-2.31.so          [.] _dl_update_slotinfo
     0.06%  java             libjvm.so           [.] SymbolTable::new_symbol
     0.06%  GC Thread#0      libjvm.so           [.] CodeHeap::next_used
     0.06%  java             [unknown]           [k] 0xffffffffaf8c4380
     0.06%  VM Periodic Tas  [unknown]           [k] 0xffffffffaf84d389
     0.06%  GC Thread#1      libjvm.so           [.] CodeHeap::next_used
     0.06%  G1 Conc#1        libjvm.so           [.] oopDesc::size_given_klass
     0.06%  java             libjvm.so           [.] AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<593988ul, G1BarrierSet>, (AccessInternal::BarrierType)2, 593988ul>::oop_access_barrier
     0.06%  java             libjvm.so           [.] frame::sender
     0.06%  java             libjvm.so           [.] CodeBlob::is_optimized_entry_blob
     0.06%  GC Thread#2      libjvm.so           [.] G1ParCopyClosure<(G1Barrier)1, true>::do_oop
     0.06%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::interfere_with_live
     0.06%  C2 CompilerThre  libjvm.so           [.] PhaseIFG::SquareUp
     0.06%  java             [vdso]              [.] __vdso_clock_gettime
     0.06%  G1 Refine#4      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.06%  GC Thread#1      libjvm.so           [.] G1ParCopyClosure<(G1Barrier)1, true>::do_oop
     0.06%  java             libpthread-2.31.so  [.] __pthread_enable_asynccancel
     0.06%  java             libjvm.so           [.] oopDesc::is_oop
     0.06%  G1 Conc#1        libjvm.so           [.] G1ConcurrentMark::mark_in_next_bitmap
     0.06%  java             [unknown]           [k] 0xffffffffb058c2c0
     0.05%  GC Thread#1      libjvm.so           [.] nmethod::oops_do
     0.05%  java             libjvm.so           [.] JVM_FindClassFromCaller
     0.05%  C2 CompilerThre  libjvm.so           [.] PhaseIFG::effective_degree
     0.05%  GC Thread#7      libjvm.so           [.] G1ParCopyClosure<(G1Barrier)1, true>::do_oop
     0.05%  GC Thread#0      libjvm.so           [.] nmethod::oops_do
     0.05%  java             [unknown]           [k] 0xffffffffafe9628e
     0.05%  java             libjvm.so           [.] AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<282694ul, G1BarrierSet>, (AccessInternal::BarrierType)3, 282694ul>::oop_access_barrier
     0.05%  G1 Conc#0        libjvm.so           [.] G1CollectedHeap::block_start
     0.05%  GC Thread#4      libjvm.so           [.] G1ParCopyClosure<(G1Barrier)1, true>::do_oop
     0.05%  java             [unknown]           [k] 0xffffffffafd8b0af
     0.05%  GC Thread#0      libjvm.so           [.] G1ParCopyClosure<(G1Barrier)1, true>::do_oop
     0.05%  java             libjvm.so           [.] G1SATBMarkQueueSet::filter
     0.05%  G1 Conc#1        libjvm.so           [.] G1CollectedHeap::block_start
     0.05%  GC Thread#4      libjvm.so           [.] nmethod::oops_do
     0.05%  GC Thread#5      libjvm.so           [.] G1ParCopyClosure<(G1Barrier)1, true>::do_oop
     0.05%  java             libjvm.so           [.] BufferNode::Allocator::allocate
