# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'LLC-load-misses'
# Event count (approx.): 3610161
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                                                                
# ........  ...............  ..................  ......................................................................................................................................................................................................
#
     0.22%  java             [unknown]           [k] 0xffffffffafe993fb
     0.20%  G1 Refine#6      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.20%  C2 CompilerThre  libjvm.so           [.] PhaseOutput::BuildOopMaps
     0.19%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::fixup_spills
     0.19%  java             [JIT] tid 672552    [.] g1_post_barrier_slow
     0.19%  C2 CompilerThre  libpthread-2.31.so  [.] __pthread_mutex_unlock
     0.19%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::interfere_with_live
     0.19%  java             libjvm.so           [.] Dictionary::find
     0.19%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::build_ifg_physical
     0.18%  C2 CompilerThre  libjvm.so           [.] Unique_Node_List::remove_useless_nodes
     0.18%  C2 CompilerThre  libjvm.so           [.] RegMask::is_misaligned_pair
     0.18%  C2 CompilerThre  libjvm.so           [.] Matcher::xform
     0.18%  C2 CompilerThre  libjvm.so           [.] Compile::remove_useless_nodes
     0.18%  C2 CompilerThre  libjvm.so           [.] IndexSet::IndexSet
     0.17%  GC Thread#1      libjvm.so           [.] WeakProcessor::Task::work<G1STWIsAliveClosure, G1KeepAliveClosure>
     0.17%  java             [unknown]           [k] 0xffffffffc13f72cb
     0.16%  GC Thread#3      libc-2.31.so        [.] __memmove_sse2_unaligned_erms
     0.16%  GC Thread#7      libjvm.so           [.] G1ParScanThreadState::copy_to_survivor_space
     0.16%  C2 CompilerThre  libjvm.so           [.] PhaseCFG::schedule_local
     0.16%  C1 CompilerThre  libjvm.so           [.] Dictionary::find
     0.16%  C2 CompilerThre  libjvm.so           [.] JVMState::debug_start
     0.16%  C1 CompilerThre  libjvm.so           [.] vmSymbols::find_sid
     0.16%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::Register_Allocate
     0.16%  C2 CompilerThre  libjvm.so           [.] Dictionary::find
     0.15%  GC Thread#0      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.15%  VM Thread        libjvm.so           [.] nmethod::oops_do_marking_epilogue
     0.15%  C1 CompilerThre  [JIT] tid 672552    [.] flush_icache_stub
     0.15%  java             libjvm.so           [.] java_lang_Throwable::fill_in_stack_trace
     0.15%  GC Thread#5      libc-2.31.so        [.] __memmove_sse2_unaligned_erms
     0.14%  java             libjvm.so           [.] CodeHeap::find_blob_unsafe
     0.14%  java             [unknown]           [k] 0xffffffffafb4cec3
     0.14%  java             [unknown]           [k] 0xffffffffb036d9f8
     0.14%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::build_loop_late
     0.13%  java             [unknown]           [k] 0xffffffffb058c2c0
     0.13%  C1 CompilerThre  [unknown]           [k] 0xffffffffafe95bf7
     0.13%  java             libc-2.31.so        [.] __memmove_sse2_unaligned_erms
     0.13%  C2 CompilerThre  libjvm.so           [.] PhaseLive::add_liveout
     0.12%  C2 CompilerThre  libjvm.so           [.] jmpDirNode::is_block_proj
     0.12%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::build_loop_early
     0.12%  java             libjvm.so           [.] Method::external_name
     0.12%  C2 CompilerThre  libjvm.so           [.] ciMethod::has_compiled_code
     0.12%  java             ld-2.31.so          [.] do_lookup_x
     0.12%  C2 CompilerThre  libjvm.so           [.] PhaseIFG::effective_degree
     0.12%  C2 CompilerThre  libjvm.so           [.] PhaseOutput::scratch_emit_size
     0.11%  C2 CompilerThre  libjvm.so           [.] ciObjectFactory::remove_symbols
     0.11%  GC Thread#6      libjvm.so           [.] WeakProcessor::Task::work<G1STWIsAliveClosure, G1KeepAliveClosure>
     0.11%  GC Thread#6      libjvm.so           [.] Threads::possibly_parallel_oops_do
     0.11%  C2 CompilerThre  libjvm.so           [.] Block::has_uncommon_code
     0.11%  java             libjvm.so           [.] ClassFileParser::parse_constant_pool_entries
     0.11%  GC Thread#6      libc-2.31.so        [.] __memmove_sse2_unaligned_erms
     0.11%  C1 CompilerThre  libjvm.so           [.] Klass::is_subclass_of
     0.11%  java             libc-2.31.so        [.] __memcmp_avx2_movbe
     0.11%  G1 Refine#7      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.11%  java             [unknown]           [k] 0xffffffffb03aa74e
     0.11%  C2 CompilerThre  libjvm.so           [.] CProjNode::is_block_proj
     0.11%  java             libjvm.so           [.] SignatureStream::SignatureStream
     0.11%  C2 CompilerThre  libjvm.so           [.] Node::is_block_proj
     0.11%  GC Thread#0      libc-2.31.so        [.] __memmove_sse2_unaligned_erms
     0.11%  GC Thread#1      [unknown]           [k] 0xffffffffafb263f6
     0.11%  C2 CompilerThre  libjvm.so           [.] CmpINode::Opcode
     0.11%  C2 CompilerThre  libjvm.so           [.] __tls_get_addr@plt
     0.10%  C1 CompilerThre  libjvm.so           [.] Metadata::is_klass
     0.10%  GC Thread#1      [unknown]           [k] 0xffffffffafb0c221
     0.10%  GC Thread#3      [unknown]           [k] 0xffffffffb0600b40
     0.10%  java             [unknown]           [k] 0xffffffffb0384dbe
     0.10%  C1 CompilerThre  [unknown]           [k] 0xffffffffafe8cfc4
     0.10%  java             [unknown]           [k] 0xffffffffafaacc12
     0.10%  C2 CompilerThre  libjvm.so           [.] CodeBuffer::finalize_oop_references
     0.10%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::split_if_with_blocks_pre
     0.10%  java             [unknown]           [k] 0xffffffffc13fd54f
     0.09%  C2 CompilerThre  libjvm.so           [.] PhaseLive::add_liveout
     0.09%  C2 CompilerThre  libjvm.so           [.] NodeHash::hash_find_insert
     0.09%  GC Thread#4      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.09%  C2 CompilerThre  libjvm.so           [.] TypeLong::xmeet
     0.09%  java             [unknown]           [k] 0xffffffffb036d9e0
     0.09%  C2 CompilerThre  libjvm.so           [.] MachCallStaticJavaNode::ret_addr_offset
     0.09%  C2 CompilerThre  libjvm.so           [.] Node::rematerialize
     0.09%  C2 CompilerThre  libjvm.so           [.] Node::clone
     0.09%  C2 CompilerThre  libpthread-2.31.so  [.] __pthread_mutex_lock
     0.09%  C2 CompilerThre  [unknown]           [k] 0xffffffffafdcce4b
     0.09%  java             [JIT] tid 672552    [.] int java.io.BufferedInputStream.read(byte[], int, int)
     0.09%  C2 CompilerThre  libjvm.so           [.] RegMask::is_bound
     0.08%  java             [JIT] tid 672552    [.] I2C/C2I adapters
     0.08%  C2 CompilerThre  libjvm.so           [.] Type::cmp
     0.08%  C1 CompilerThre  libjvm.so           [.] SymbolTable::lookup_shared
     0.08%  C2 CompilerThre  [JIT] tid 672552    [.] flush_icache_stub
     0.08%  java             [JIT] tid 672552    [.] I2C/C2I adapters
     0.08%  GC Thread#6      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.08%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::add_input_to_liveout
     0.08%  java             [unknown]           [k] 0xffffffffafe885a8
     0.08%  C2 CompilerThre  libjvm.so           [.] PhaseIterGVN::transform_old
     0.08%  GC Thread#4      [unknown]           [k] 0xffffffffb0600b40
     0.08%  C2 CompilerThre  libjvm.so           [.] PhaseOutput::Process_OopMap_Node
     0.07%  java             libjvm.so           [.] ConstantPool::klass_at_impl
     0.07%  C2 CompilerThre  [unknown]           [k] 0xffffffffafb6a2ce
     0.07%  java             libjvm.so           [.] InstanceKlass::compute_modifier_flags
     0.07%  GC Thread#1      [unknown]           [k] 0xffffffffafb1719a
     0.07%  C2 CompilerThre  libjvm.so           [.] methodHandle::~methodHandle
     0.07%  C1 CompilerThre  libjvm.so           [.] ciObjectFactory::get_metadata
     0.07%  C2 CompilerThre  libjvm.so           [.] JNIHandleBlock::allocate_block
     0.07%  java             [unknown]           [k] 0xffffffffb02d7e10
     0.07%  java             [JIT] tid 672552    [.] java.lang.Object java.util.concurrent.ConcurrentHashMap.get(java.lang.Object)
     0.07%  java             libjvm.so           [.] SymbolTable::lookup_only
     0.07%  C2 CompilerThre  libjvm.so           [.] constantPoolHandle::~constantPoolHandle
     0.07%  java             [JIT] tid 672552    [.] void java.io.ObjectOutputStream.writeObject0(java.lang.Object, boolean)
     0.07%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::elide_copy
     0.07%  java             libjvm.so           [.] AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<548932ul, G1BarrierSet>, (AccessInternal::BarrierType)2, 548932ul>::oop_access_barrier
     0.07%  GC Thread#1      libpthread-2.31.so  [.] do_futex_wait.constprop.0
     0.07%  GC Thread#0      libjvm.so           [.] WeakProcessor::Task::work<G1STWIsAliveClosure, G1KeepAliveClosure>
     0.07%  C1 CompilerThre  libjvm.so           [.] JNIHandleBlock::allocate_block
     0.07%  G1 Refine#5      [unknown]           [k] 0xffffffffaf9122da
     0.07%  java             libjvm.so           [.] UTF8::unicode_length
     0.07%  java             [JIT] tid 672552    [.] I2C/C2I adapters
     0.07%  java             [unknown]           [k] 0xffffffffc13f7480
     0.07%  VM Periodic Tas  libjvm.so           [.] StatSamplerTask::task
     0.07%  GC Thread#3      libc-2.31.so        [.] cfree@GLIBC_2.2.5
     0.07%  C1 CompilerThre  libjvm.so           [.] InstanceKlass::module
     0.07%  java             [unknown]           [k] 0xffffffffafb8bf89
     0.07%  java             [unknown]           [k] 0xffffffffafb1969d
     0.07%  C2 CompilerThre  libjvm.so           [.] ciObjectFactory::get_metadata
     0.07%  java             libjvm.so           [.] AdapterHandlerLibrary::get_simple_adapter
     0.07%  java             [unknown]           [k] 0xffffffffafb4e859
     0.06%  C2 CompilerThre  libjvm.so           [.] Parse::Block::init_graph
     0.06%  C1 CompilerThre  libjvm.so           [.] DebugInformationRecorder::create_scope_values
     0.06%  C2 CompilerThre  libjvm.so           [.] Node::out_grow
     0.06%  java             [JIT] tid 672552    [.] java.lang.Object java.util.ArrayList.get(int)
     0.06%  java             [unknown]           [k] 0xffffffffb02d7e30
     0.06%  C2 CompilerThre  libjvm.so           [.] CmpPNode::Opcode
     0.06%  C2 CompilerThre  libjvm.so           [.] Parse::init_blocks
     0.06%  java             [unknown]           [k] 0xffffffffb058c347
     0.06%  java             ld-2.31.so          [.] _dl_relocate_object
     0.06%  java             libjvm.so           [.] UNICODE::is_latin1
     0.06%  GC Thread#1      [unknown]           [k] 0xffffffffafb0c212
     0.06%  java             libjvm.so           [.] StringTable::do_lookup
     0.06%  C1 CompilerThre  [unknown]           [k] 0xffffffffafb69b0a
     0.06%  java             libjvm.so           [.] UTF8::is_legal_utf8
     0.06%  C1 CompilerThre  libjvm.so           [.] Klass::next_sibling
     0.06%  C2 CompilerThre  libjvm.so           [.] Node_Backward_Iterator::next
     0.06%  java             [JIT] tid 672552    [.] java.lang.Long java.lang.Long.valueOf(long)
     0.06%  C2 CompilerThre  libjvm.so           [.] TypeInstPtr::eq
     0.06%  C2 CompilerThre  libjvm.so           [.] Monitor::wait
     0.06%  GC Thread#6      [unknown]           [k] 0xffffffffb0600b40
     0.06%  C2 CompilerThre  libjvm.so           [.] ciMethodData::load_data
     0.06%  C2 CompilerThre  libjvm.so           [.] vmSymbols::find_sid
     0.06%  C2 CompilerThre  libjvm.so           [.] subL_rRegNode::Expand
     0.06%  java             [unknown]           [k] 0xffffffffafb4b67c
     0.06%  C2 CompilerThre  libjvm.so           [.] PhaseCFG::adjust_register_pressure
     0.06%  java             libjvm.so           [.] LinkResolver::lookup_method_in_klasses
     0.06%  C1 CompilerThre  [unknown]           [k] 0xffffffffafb70bce
     0.06%  VM Periodic Tas  libpthread-2.31.so  [.] pthread_cond_timedwait@@GLIBC_2.3.2
     0.06%  java             ld-2.31.so          [.] _dl_update_slotinfo
     0.06%  java             [unknown]           [k] 0xffffffffc13f72a6
     0.06%  C1 CompilerThre  libjvm.so           [.] LinearScan::sort_intervals_before_allocation
     0.06%  C1 CompilerThre  libjvm.so           [.] ciObjectFactory::ciObjectFactory
     0.06%  C2 CompilerThre  libjvm.so           [.] Node::dominates
     0.06%  C2 CompilerThre  libjvm.so           [.] PhaseIterGVN::optimize
     0.06%  G1 Refine#1      libjvm.so           [.] OtherRegionsTable::add_reference
     0.05%  java             [unknown]           [k] 0xffffffffb02d7e27
     0.05%  java             libjvm.so           [.] LinkResolver::resolve_method
     0.05%  GC Thread#6      libjvm.so           [.] ConstantPool::impl_signature_ref_at
     0.05%  C2 CompilerThre  libc-2.31.so        [.] _int_free
     0.05%  GC Thread#1      [unknown]           [k] 0xffffffffafbe419a
     0.05%  java             libjvm.so           [.] nmethod::is_zombie
     0.05%  java             [JIT] tid 672552    [.] java.rmi.Remote sun.rmi.registry.RegistryImpl_Stub.lookup(java.lang.String)
     0.05%  C2 CompilerThre  libjvm.so           [.] BufferBlob::create
     0.05%  GC Thread#4      libc-2.31.so        [.] __memmove_sse2_unaligned_erms
     0.05%  C2 CompilerThre  libjvm.so           [.] PhaseCFG::schedule_node_into_block
     0.05%  java             [unknown]           [k] 0xffffffffb0384dd0
     0.05%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::split_if_with_blocks
     0.05%  GC Thread#6      [unknown]           [k] 0xffffffffb0585a25
     0.05%  java             libjvm.so           [.] DefaultMethods::generate_default_methods
     0.05%  java             [unknown]           [k] 0xffffffffafd2e42f
     0.05%  C1 CompilerThre  libjvm.so           [.] InstanceKlass::find_local_field
     0.05%  VM Thread        libjvm.so           [.] ThreadSafepointState::examine_state_of_thread
     0.05%  java             ld-2.31.so          [.] update_get_addr
     0.05%  C2 CompilerThre  libjvm.so           [.] SymbolTable::lookup_shared
     0.05%  java             [unknown]           [k] 0xffffffffc13f72bb
     0.05%  C2 CompilerThre  libjvm.so           [.] Node::del_req
     0.05%  C2 CompilerThre  libjvm.so           [.] Metadata::is_klass
     0.05%  C2 CompilerThre  libjvm.so           [.] Node::remove_dead_region
     0.05%  C2 CompilerThre  libjvm.so           [.] PhaseCFG::global_code_motion
     0.05%  java             ld-2.31.so          [.] _dl_cache_libcmp
     0.05%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::split_USE
     0.05%  VM Thread        [unknown]           [k] 0xffffffffafe8ba74
     0.05%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::build_loop_late_post_work
     0.05%  C2 CompilerThre  libjvm.so           [.] RootNode::Ideal
     0.05%  java             [unknown]           [k] 0xffffffffafb4cbb1
     0.05%  C2 CompilerThre  libjvm.so           [.] Symbol::as_klass_external_name
     0.05%  GC Thread#1      [unknown]           [k] 0xffffffffb0372c40
     0.05%  java             [JIT] tid 672552    [.] void java.lang.AbstractStringBuilder.checkRange(int, int, int)
     0.05%  GC Thread#1      [unknown]           [k] 0xffffffffafb263d9
     0.05%  java             [JIT] tid 672552    [.] java.nio.ByteBuffer sun.nio.ch.Util.getTemporaryDirectBuffer(int)
     0.05%  java             libjvm.so           [.] InstanceKlass::allocate_instance
     0.05%  GC Thread#1      [unknown]           [k] 0xffffffffafb263e0
     0.05%  C2 CompilerThre  libjvm.so           [.] Type::hashcons
     0.05%  java             [unknown]           [k] 0xffffffffaf961c5b
     0.05%  GC Thread#6      [unknown]           [k] 0xffffffffaf92e78d
     0.05%  C1 CompilerThre  libjvm.so           [.] ciMethodBlocks::do_analysis
     0.05%  java             libc-2.31.so        [.] _int_free
     0.05%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::compute_initial_block_pressure
     0.05%  GC Thread#1      [unknown]           [k] 0xffffffffafb263ef
     0.05%  C2 CompilerThre  libjvm.so           [.] CompilerOracle::has_option_value<double>
     0.05%  java             [JIT] tid 672552    [.] void sun.nio.ch.NioSocketImpl.create(boolean)
     0.05%  java             [unknown]           [k] 0xffffffffc1420000
     0.05%  C2 CompilerThre  libjvm.so           [.] ciTypeFlow::Block::successors
     0.05%  C1 CompilerThre  libjvm.so           [.] DependencyContext::add_dependent_nmethod
     0.05%  C2 CompilerThre  libjvm.so           [.] State::MachNodeGenerator
     0.05%  C2 CompilerThre  libjvm.so           [.] PhiNode::wait_for_region_igvn
     0.05%  C2 CompilerThre  libjvm.so           [.] Symbol::increment_refcount
     0.05%  VM Thread        libjvm.so           [.] G1ConcurrentRefineStats::operator+=
     0.05%  C1 CompilerThre  libjvm.so           [.] LinearScan::number_instructions
     0.05%  GC Thread#1      [unknown]           [k] 0xffffffffafb8c467
     0.05%  C2 CompilerThre  libjvm.so           [.] LiveRangeMap::compress_uf_map_for_nodes
     0.05%  GC Thread#1      libjvm.so           [.] JNIHandleBlock::oops_do
     0.05%  GC Thread#3      libjvm.so           [.] G1ParScanThreadState::copy_to_survivor_space
     0.05%  C2 CompilerThre  libjvm.so           [.] JVMState::interpreter_frame_size
     0.05%  java             [JIT] tid 672552    [.] sun.rmi.transport.Connection sun.rmi.transport.tcp.TCPChannel.createConnection()
     0.05%  C1 CompilerThre  libjvm.so           [.] NullCheckEliminator::handle_Phi
     0.05%  java             libjvm.so           [.] frame::sender
     0.04%  C2 CompilerThre  libjvm.so           [.] Klass::subklass
     0.04%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::cache_lrg_info
     0.04%  RMI Scheduler(0  [JIT] tid 672552    [.] Interpreter
     0.04%  C2 CompilerThre  ld-2.31.so          [.] __tls_get_addr
     0.04%  C2 CompilerThre  libjvm.so           [.] ConstantPool::klass_at_if_loaded
     0.04%  GC Thread#7      libjvm.so           [.] InstanceKlass::mask_for
     0.04%  C1 CompilerThre  libjvm.so           [.] ciObjectFactory::get_symbol
     0.04%  C2 CompilerThre  libjvm.so           [.] PhaseConservativeCoalesce::coalesce
     0.04%  GC Thread#1      [unknown]           [k] 0xffffffffafb0db53
     0.04%  C1 CompilerThre  libjvm.so           [.] Canonicalizer::do_UnsafeGetAndSetObject
     0.04%  C1 CompilerThre  libjvm.so           [.] GlobalValueNumbering::GlobalValueNumbering
     0.04%  C2 CompilerThre  libjvm.so           [.] PhiNode::Ideal
     0.04%  C2 CompilerThre  libjvm.so           [.] LoadNode::is_instance_field_load_with_local_phi
     0.04%  java             [unknown]           [k] 0xffffffffc13f7280
     0.04%  C1 CompilerThre  [unknown]           [k] 0xffffffffafb699ae
     0.04%  java             libjvm.so           [.] vframeStream::vframeStream
     0.04%  java             libjvm.so           [.] PcDescContainer::find_pc_desc_internal
     0.04%  C2 CompilerThre  [unknown]           [k] 0xffffffffb058c2c0
     0.04%  C2 CompilerThre  libjvm.so           [.] MachNode::rematerialize
     0.04%  java             [JIT] tid 672552    [.] java.util.HashMap$Node java.util.HashMap.getNode(java.lang.Object)
     0.04%  java             [JIT] tid 672552    [.] MethodHandles adapters
     0.04%  GC Thread#1      [unknown]           [k] 0xffffffffafb26403
     0.04%  C2 CompilerThre  [unknown]           [k] 0xffffffffafb6a7a8
     0.04%  java             libjvm.so           [.] AbstractInterpreter::method_kind
     0.04%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::de_ssa
     0.04%  C1 CompilerThre  [unknown]           [k] 0xffffffffafe8c50b
     0.04%  C2 CompilerThre  libjvm.so           [.] ciObjectFactory::create_new_metadata
     0.04%  G1 Refine#5      [unknown]           [k] 0xffffffffafb4e788
     0.04%  java             libjvm.so           [.] AdapterHandlerLibrary::get_adapter
     0.04%  C1 CompilerThre  libjvm.so           [.] CallRelocation::fix_relocation_after_move
     0.04%  GC Thread#5      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.04%  java             libjvm.so           [.] os::javaTimeNanos
     0.04%  java             libjvm.so           [.] JNI_ArgumentPusher::JNI_ArgumentPusher
     0.04%  GC Thread#2      [unknown]           [k] 0xffffffffafb1969d
     0.04%  C2 CompilerThre  libjvm.so           [.] PhaseOutput::fill_buffer
     0.04%  GC Thread#0      libjvm.so           [.] nmethod::oops_do_process_weak
     0.04%  GC Thread#4      libc-2.31.so        [.] _int_free
     0.04%  java             [JIT] tid 672552    [.] int java.io.BufferedInputStream.read1(byte[], int, int)
     0.04%  java             [unknown]           [k] 0xffffffffaf95d280
     0.04%  C2 CompilerThre  libjvm.so           [.] MachNode::oper_input_base
     0.04%  C2 CompilerThre  libjvm.so           [.] PhaseCFG::select
     0.04%  java             libjvm.so           [.] oopFactory::new_objArray
     0.04%  java             libjvm.so           [.] InvocationCounter::set_carry_on_overflow
     0.04%  C2 CompilerThre  libjvm.so           [.] MachNode::pipeline
     0.04%  C2 CompilerThre  [unknown]           [k] 0xffffffffafaff0d7
     0.04%  java             libjvm.so           [.] SystemDictionary::resolve_or_fail
     0.04%  java             [unknown]           [k] 0xffffffffafd2e3cb
     0.04%  C1 CompilerThre  libjvm.so           [.] ciObjectFactory::create_new_metadata
     0.04%  java             [unknown]           [k] 0xffffffffafb4e75b
     0.04%  GC Thread#4      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, oopDesc*>
     0.04%  C2 CompilerThre  [unknown]           [k] 0xffffffffafb00c83
     0.04%  C1 CompilerThre  libc-2.31.so        [.] _int_malloc
     0.04%  C1 CompilerThre  libjvm.so           [.] ClassHierarchyIterator::next
     0.04%  RMI Scheduler(0  libjvm.so           [.] InstanceKlass::find_method_index
     0.04%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::get_late_ctrl_with_anti_dep
     0.04%  C2 CompilerThre  libjvm.so           [.] GraphKit::set_all_memory_call
     0.04%  G1 Refine#0      libjvm.so           [.] OtherRegionsTable::add_reference
     0.04%  java             libjvm.so           [.] CodeCache::find_blob
     0.04%  C2 CompilerThre  libjvm.so           [.] PhasePeephole::do_transform
     0.04%  java             [JIT] tid 672552    [.] boolean java.lang.invoke.MethodType.equals(java.lang.Object)
     0.04%  C2 CompilerThre  libjvm.so           [.] PhaseCoalesce::coalesce_driver
     0.04%  java             libjvm.so           [.] InstanceKlass::initialize
     0.04%  java             [JIT] tid 672552    [.] int sun.nio.ch.Net.connect(java.net.ProtocolFamily, java.io.FileDescriptor, java.net.InetAddress, int)
     0.04%  C2 CompilerThre  [unknown]           [k] 0xffffffffafb9a625
     0.04%  java             [unknown]           [k] 0xffffffffb0397ff1
     0.04%  C2 CompilerThre  libjvm.so           [.] RegionNode::is_unreachable_from_root
     0.04%  GC Thread#7      [unknown]           [k] 0xffffffffafb1963f
     0.04%  C2 CompilerThre  libjvm.so           [.] MachNode::alignment_required
     0.04%  C2 CompilerThre  libjvm.so           [.] MultiNode::is_CFG
