# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'LLC-load-misses'
# Event count (approx.): 11935263330
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                                                                                       
# ........  ...............  ..................  .............................................................................................................................................................................................................................
#
     0.00%  java             [JIT] tid 675394    [.] java.util.List java.util.Formatter.parse(java.lang.String)
     0.00%  java             [unknown]           [k] 0xffffffffaf974647
     0.00%  C1 CompilerThre  libjvm.so           [.] InstanceKlass::find_method_index
     0.00%  G1 Conc#1        libjvm.so           [.] G1RebuildRemSetClosure::do_oop_work<oopDesc*>
     0.00%  GC Thread#5      libjvm.so           [.] CompiledMethod::cleanup_inline_caches_impl
     0.00%  C2 CompilerThre  libc-2.31.so        [.] __memmove_sse2_unaligned_erms
     0.00%  java             libjvm.so           [.] JVM_Clone
     0.00%  GC Thread#7      libjvm.so           [.] CompiledMethod::cleanup_inline_caches_impl
     0.00%  C2 CompilerThre  libjvm.so           [.] IndexSet::initialize
     0.00%  java             [JIT] tid 675394    [.] g1_post_barrier_slow
     0.00%  VM Periodic Tas  libc-2.31.so        [.] clock_gettime@GLIBC_2.2.5
     0.00%  G1 Conc#0        libjvm.so           [.] oopDesc::size_given_klass
     0.00%  java             [unknown]           [k] 0xffffffffaf9892ec
     0.00%  java             [unknown]           [k] 0xffffffffaf988552
     0.00%  java             [unknown]           [k] 0xffffffffaf9124e0
     0.00%  java             [unknown]           [k] 0xffffffffaf90b55a
     0.00%  java             [unknown]           [k] 0xffffffffafa9663a
     0.00%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::post_allocate_copy_removal
     0.00%  java             libjvm.so           [.] InstanceKlass::allocate_objArray
     0.00%  G1 Conc#1        libjvm.so           [.] oopDesc::size_given_klass
     0.00%  java             [JIT] tid 675394    [.] java.lang.String[] java.lang.String.split(java.lang.String, int)
     0.00%  G1 Conc#0        [unknown]           [k] 0xffffffffb058c2c0
     0.00%  java             [JIT] tid 675394    [.] void java.util.concurrent.ThreadPoolExecutor.<init>(int, int, long, java.util.concurrent.TimeUnit, java.util.concurrent.BlockingQueue, java.util.concurrent.ThreadFactory, java.util.concurrent.RejectedExecutionHandler)
     0.00%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::interfere_with_live
     0.00%  java             [unknown]           [k] 0xffffffffaf96e4b0
     0.00%  java             libjvm.so           [.] HSpaceCounters::update_capacity
     0.00%  java             [JIT] tid 675394    [.] void java.util.concurrent.Executors$DefaultThreadFactory.<init>()
     0.00%  java             libjvm.so           [.] MemAllocator::allocate
     0.00%  VM Periodic Tas  libjvm.so           [.] StatSamplerTask::task
     0.00%  java             [unknown]           [k] 0xffffffffaf97754d
     0.00%  C2 CompilerThre  libjvm.so           [.] PhaseIFG::SquareUp
     0.00%  java             [unknown]           [k] 0xffffffffaf92ec73
     0.00%  java             [unknown]           [k] 0xffffffffaf9740d5
     0.00%  java             [unknown]           [k] 0xffffffffaf9073b0
     0.00%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::merge_multidefs
     0.00%  java             [unknown]           [k] 0xffffffffaf977554
     0.00%  java             libjvm.so           [.] HeapRegionManager::allocate_free_region
     0.00%  java             [JIT] tid 675394    [.] void java.util.stream.AbstractPipeline.copyInto(java.util.stream.Sink, java.util.Spliterator)
     0.00%  GC Thread#0      libjvm.so           [.] CodeHeap::next_used
     0.00%  G1 Conc#1        libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.00%  java             ld-2.31.so          [.] _dl_update_slotinfo
     0.00%  G1 Conc#0        libjvm.so           [.] BitMap::get_next_bit_impl<0ul, false>
     0.00%  GC Thread#3      libjvm.so           [.] G1ParCopyClosure<(G1Barrier)1, true>::do_oop
     0.00%  G1 Conc#1        libjvm.so           [.] BitMap::get_next_bit_impl<0ul, false>
     0.00%  G1 Conc#0        [unknown]           [k] 0xffffffffb0578d9e
     0.00%  G1 Conc#0        libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.00%  GC Thread#4      libjvm.so           [.] CompiledMethod::cleanup_inline_caches_impl
     0.00%  GC Thread#6      libjvm.so           [.] CompiledMethod::cleanup_inline_caches_impl
     0.00%  GC Thread#1      libjvm.so           [.] CompiledMethod::cleanup_inline_caches_impl
     0.00%  java             [unknown]           [k] 0xffffffffaf9abd7e
