# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 12K of event 'cpu_core/LLC-load-misses/'
# Event count (approx.): 18231980
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                                                                
# ........  ...............  ..................  ......................................................................................................................................................................................................
#
     0.03%  C2 CompilerThre  libjvm.so           [.] convI2LAndI_reg_immIbitmaskNode::out_RegMask
     0.03%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::compute_lca_of_uses
     0.03%  GC Thread#10     libjvm.so           [.] G1CodeBlobClosure::do_code_blob
     0.03%  C2 CompilerThre  libjvm.so           [.] Node::pinned
     0.03%  C1 CompilerThre  libjvm.so           [.] LIR_Assembler::emit_lir_list
     0.03%  C2 CompilerThre  libjvm.so           [.] Block::find_remove
     0.03%  C2 CompilerThre  libjvm.so           [.] AddPNode::bottom_type
     0.03%  C2 CompilerThre  libjvm.so           [.] PhiNode::out_RegMask
     0.03%  java             libjvm.so           [.] nmethod::is_zombie
     0.03%  C2 CompilerThre  libjvm.so           [.] Arena::destruct_contents
     0.03%  C2 CompilerThre  libjvm.so           [.] Arena::Arealloc
     0.03%  java             [JIT] tid 693596    [.] int java.lang.StringLatin1.indexOf(byte[], int, byte[], int, int)
     0.03%  C2 CompilerThre  libjvm.so           [.] LRG::compute_degree
     0.03%  GC Thread#4      libc-2.31.so        [.] __memmove_sse2_unaligned_erms
     0.03%  GC Thread#4      libjvm.so           [.] frame::oops_interpreted_do
     0.03%  C2 CompilerThre  libjvm.so           [.] ConstraintCastNode::dominating_cast
     0.03%  java             [JIT] tid 693596    [.] void java.io.ObjectOutputStream.writeObject0(java.lang.Object, boolean)
     0.03%  GC Thread#9      [unknown]           [k] 0xffffffff86d16606
     0.03%  C1 CompilerThre  libjvm.so           [.] SymbolTable::do_lookup
     0.03%  C2 CompilerThre  libc-2.31.so        [.] __memset_avx2_unaligned_erms
     0.03%  C2 CompilerThre  libjvm.so           [.] MachOper::num_edges
     0.03%  C2 CompilerThre  libjvm.so           [.] State::MachNodeGenerator
     0.03%  C2 CompilerThre  libjvm.so           [.] TypeAryPtr::add_offset
     0.03%  C2 CompilerThre  libjvm.so           [.] PhaseCFG::global_code_motion
     0.03%  C2 CompilerThre  libjvm.so           [.] MachNode::compute_padding
