# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 454K of event 'cache-references'
# Event count (approx.): 116173115
#
# Overhead  Command          Shared Object        Symbol                                                                                                                                                                                    
# ........  ...............  ...................  ..........................................................................................................................................................................................
#
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseGVN::transform
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] _raw_spin_trylock
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] put_prev_entity
     0.00%  DPU_WORK_0000    libdpu.so.0.0        [.] __vc
     0.00%  DPU_WORK_0000    libdpu.so.0.0        [.] dpu_get_host_mux_mram_state
     0.00%  DPU_WORK_0000    libdpu.so.0.0        [.] dpu_poll_rank
     0.00%  DPU_WORK_0000    libdpu.so.0.0        [.] map_rank_status_to_api_status
     0.00%  G1 Refine#12     [kernel.kallsyms]    [k] finish_task_switch
     0.00%  G1 Refine#13     [kernel.kallsyms]    [k] find_vma
     0.00%  G1 Refine#15     libc-2.28.so         [.] __sigsetjmp
     0.00%  G1 Refine#18     libjvm.so            [.] PosixSemaphore::wait
     0.00%  GC Thread#10     libc-2.28.so         [.] __libc_malloc
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] find_vma
     0.00%  C1 CompilerThre  libjvm.so            [.] JfrThreadLocal::JfrThreadLocal
     0.00%  C1 CompilerThre  libjvm.so            [.] current_stack_region
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] get_futex_key
     0.00%  C2 CompilerThre  libjvm.so            [.] Parse::init_blocks
     0.00%  DPU_MRAM_0102    libdpuhw.so.2023.1   [.] thread_mram
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] rcu_check_callbacks
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] wake_up_q
     0.00%  DPU_WORK_0000    libdpu.so.0.0        [.] __popcountdi2
     0.00%  DPU_WORK_0000    libdpu.so.0.0        [.] ci_prepare_mask
     0.00%  G1 Refine#1      [kernel.kallsyms]    [k] rwsem_down_write_failed_killable
     0.00%  G1 Refine#10     [kernel.kallsyms]    [k] get_unmapped_area
     0.00%  G1 Refine#20     libjvm.so            [.] NonJavaThread::remove_from_the_list
     0.00%  G1 Refine#21     [kernel.kallsyms]    [k] vmacache_find
     0.00%  GC Thread#0      libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  GC Thread#11     libpthread-2.28.so   [.] __lll_lock_wait
     0.00%  GC Thread#13     libpthread-2.28.so   [.] __pthread_mutex_lock
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#16     libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] native_write_msr
     0.00%  java             [kernel.kallsyms]    [k] memcg_kmem_uncharge
     0.00%  C1 CompilerThre  libjvm.so            [.] ciEnv::is_in_vm
     0.00%  C2 CompilerThre  libjvm.so            [.] ciMethod::argument_profiled_type
     0.00%  DPU_POLL_0000    libc-2.28.so         [.] __malloc_arena_thread_freeres
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] intel_pmu_disable_all
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] pick_next_task_fair
     0.00%  G1 Refine#8      [kernel.kallsyms]    [k] vm_mmap_pgoff
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] futex_wait_queue_me
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] llist_reverse_order
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] task_numa_fault
     0.00%  GC Thread#4      libjvm.so            [.] G1Allocator::old_attempt_allocation
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] page_fault
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] llist_reverse_order
     0.00%  Monitor Deflati  [kernel.kallsyms]    [k] mutex_unlock
     0.00%  java             libc-2.28.so         [.] clone
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  C1 CompilerThre  libjvm.so            [.] LIR_Assembler::reg2mem
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] __x64_sys_get_mempolicy
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] irq_work_run
     0.00%  GC Thread#14     libjvm.so            [.] GCIdMark::GCIdMark
     0.00%  GC Thread#16     libjvm.so            [.] ICStubInterface::finalize
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] sync_regs
     0.00%  VM Thread        libpthread-2.28.so   [.] start_thread
     0.00%  java             perf-15043.map       [.] void java.lang.String.getBytes(byte[], int, byte)
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] kmem_cache_alloc
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] intel_pstate_update_util_hwp
     0.00%  DPU_WORK_0000    libdpu.so.0.0        [.] compute_masks
     0.00%  DPU_WORK_0000    libdpu.so.0.0        [.] do_sync_job
     0.00%  G1 Refine#0      ld-2.28.so           [.] _dl_update_slotinfo
     0.00%  G1 Refine#12     libjvm.so            [.] pthread_self@plt
     0.00%  G1 Refine#13     [kernel.kallsyms]    [k] native_write_msr
     0.00%  G1 Refine#19     [kernel.kallsyms]    [k] native_write_msr
     0.00%  G1 Refine#20     [kernel.kallsyms]    [k] try_to_wake_up
     0.00%  G1 Refine#5      [kernel.kallsyms]    [k] finish_task_switch
     0.00%  G1 Service       [kernel.kallsyms]    [k] futex_wait
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] do_futex
     0.00%  GC Thread#1      libjvm.so            [.] CompositeElapsedCounterSource::now
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] futex_wait
     0.00%  Service Thread   [kernel.kallsyms]    [k] page_fault
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  C1 CompilerThre  libjvm.so            [.] ImmutableOopMapBuilder::heap_size
     0.00%  C1 CompilerThre  libpthread-2.28.so   [.] __condvar_dec_grefs
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] mmap_region
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] do_mmap
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] userfaultfd_remove
     0.00%  DPU_POLL_0001    [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] enqueue_task_fair
     0.00%  DPU_WORK_0000    libdpu.so.0.0        [.] ufi_read_dpu_run
     0.00%  G1 Refine#10     [kernel.kallsyms]    [k] migrate_task_to
     0.00%  G1 Refine#11     [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.00%  G1 Refine#11     [kernel.kallsyms]    [k] task_nr_scan_windows
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] get_futex_key_refs.isra.12
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] __handle_mm_fault
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] taskstats_exit
     0.00%  GC Thread#9      libjvm.so            [.] GCIdMark::GCIdMark
     0.00%  Reference Handl  [kernel.kallsyms]    [k] mod_zone_page_state
     0.00%  VM Thread        libc-2.28.so         [.] __sigsetjmp
     0.00%  java             libjli.so            [.] JavaMain
     0.00%  C1 CompilerThre  libjvm.so            [.] GraphBuilder::profile_invocation
     0.00%  C2 CompilerThre  libjvm.so            [.] AddPNode::Value
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseTransform::find_long_type
     0.00%  C2 CompilerThre  libjvm.so            [.] ResourceBitMap::ResourceBitMap
     0.00%  C2 CompilerThre  libjvm.so            [.] ciInstanceKlass::protection_domain
     0.00%  C2 CompilerThre  libjvm.so            [.] ciMethod::liveness_at_bci
     0.00%  DPU_POLL_0001    [kernel.kallsyms]    [k] anon_vma_interval_tree_iter_first
     0.00%  DPU_WORK_0000    libdpu.so.0.0        [.] dpu_boot_dpu
     0.00%  G1 Refine#15     [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.00%  G1 Refine#18     [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] sync_regs
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] update_min_vruntime
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] __list_del_entry_valid
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] __perf_event_task_sched_in
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] idle_cpu
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] schedule
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] __handle_mm_fault
     0.00%  GC Thread#5      libjvm.so            [.] GlobalCounter::write_synchronize
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] finish_task_switch
     0.00%  VM Thread        libc-2.28.so         [.] __ctype_init
     0.00%  java             libjvm.so            [.] jni_ReleaseByteArrayElements
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] find_next_and_bit
     0.00%  C1 CompilerThre  libpthread-2.28.so   [.] pthread_self@GLIBC_2.2.5
     0.00%  C2 CompilerThre  libpthread-2.28.so   [.] start_thread
     0.00%  DPU_POLL_0001    [kernel.kallsyms]    [k] cpuset_cpus_allowed
     0.00%  DPU_POLL_0003    [kernel.kallsyms]    [k] __get_user_8
     0.00%  G1 Refine#15     [kernel.kallsyms]    [k] native_write_msr
     0.00%  GC Thread#1      libc-2.28.so         [.] __libc_malloc
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] try_to_wake_up
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] finish_task_switch
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] __list_del_entry_valid
     0.00%  java             [kernel.kallsyms]    [k] page_counter_cancel
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] drop_futex_key_refs.isra.18
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  G1 Refine#10     [kernel.kallsyms]    [k] __list_del_entry_valid
     0.00%  G1 Refine#17     libjvm.so            [.] G1ConcurrentRefineThread::run_service
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  GC Thread#17     libjvm.so            [.] G1ParScanThreadState::allocate_copy_slow
     0.00%  GC Thread#4      libpthread-2.28.so   [.] __pthread_mutex_lock
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] _cond_resched
     0.00%  VM Periodic Tas  libjvm.so            [.] os::javaTimeNanos
     0.00%  java             libjvm.so            [.] frame::sender
     0.00%  perf_4.19        [kernel.kallsyms]    [k] perf_iterate_ctx
     0.00%  C1 CompilerThre  libc-2.28.so         [.] __vsnprintf
     0.00%  C1 CompilerThre  libjvm.so            [.] methodHandle::operator=
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] find_next_bit
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] security_mmap_addr
     0.00%  DPU_POLL_0001    [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.00%  G1 Refine#10     libc-2.28.so         [.] __ctype_init
     0.00%  G1 Refine#20     libpthread-2.28.so   [.] __new_sem_wait_slow.constprop.0
     0.00%  G1 Refine#3      [kernel.kallsyms]    [k] schedule_tail
     0.00%  G1 Refine#7      [kernel.kallsyms]    [k] swapgs_restore_regs_and_return_to_usermode
     0.00%  G1 Refine#9      libjvm.so            [.] ConcurrentGCThread::run
     0.00%  GC Thread#0      libpthread-2.28.so   [.] do_futex_wait.constprop.1
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] __handle_mm_fault
     0.00%  GC Thread#17     libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] do_syscall_64
     0.00%  Service Thread   [kernel.kallsyms]    [k] flush_smp_call_function_queue
     0.00%  VM Thread        libc-2.28.so         [.] clock_gettime
     0.00%  java             [kernel.kallsyms]    [k] apic_timer_interrupt
     0.00%  java             [kernel.kallsyms]    [k] destroy_context_ldt
     0.00%  java             perf-15043.map       [.] long java.lang.invoke.LambdaForm$MH/0x0000000800c03400.invoke(java.lang.Object, int)
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.00%  DPU_MRAM_0100    libpthread-2.28.so   [.] pthread_barrier_wait
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] __handle_mm_fault
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] __unqueue_futex
     0.00%  G1 Refine#11     [kernel.kallsyms]    [k] do_futex
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] intel_pstate_update_util_hwp
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] find_vma
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] native_write_msr
     0.00%  Service Thread   [kernel.kallsyms]    [k] __handle_mm_fault
     0.00%  java             [kernel.kallsyms]    [k] finish_task_switch
     0.00%  java             [kernel.kallsyms]    [k] syscall_return_slowpath
     0.00%  java             [nfsv3]              [k] decode_nfsstat3
     0.00%  C1 CompilerThre  [vdso]               [.] __vdso_clock_gettime
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] perf_event_mmap
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] schedule
     0.00%  C2 CompilerThre  libc-2.28.so         [.] get_free_list
     0.00%  G1 Refine#1      [kernel.kallsyms]    [k] task_numa_fault
     0.00%  G1 Refine#17     [kernel.kallsyms]    [k] futex_wait
     0.00%  G1 Refine#17     libjvm.so            [.] G1ConcurrentRefineStats::G1ConcurrentRefineStats
     0.00%  G1 Refine#20     [kernel.kallsyms]    [k] ktime_get_update_offsets_now
     0.00%  G1 Refine#9      libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] do_syscall_64
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  Service Thread   [kernel.kallsyms]    [k] idle_cpu
     0.00%  C1 CompilerThre  libjvm.so            [.] methodHandle::~methodHandle
     0.00%  C2 CompilerThre  libc-2.28.so         [.] clone
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] available_idle_cpu
     0.00%  DPU_MRAM_0103    libdpuhw.so.2023.1   [.] thread_mram
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] nohz_balance_exit_idle
     0.00%  DPU_POLL_0001    [kernel.kallsyms]    [k] __set_cpus_allowed_ptr
     0.00%  DPU_POLL_0001    [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  DPU_WORK_0000    libpthread-2.28.so   [.] _pthread_cleanup_pop
     0.00%  G1 Refine#11     [kernel.kallsyms]    [k] sync_regs
     0.00%  G1 Refine#15     [kernel.kallsyms]    [k] flush_tlb_func_remote
     0.00%  G1 Refine#20     [kernel.kallsyms]    [k] page_cpupid_xchg_last
     0.00%  G1 Refine#3      [kernel.kallsyms]    [k] native_write_msr
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] futex_wait_queue_me
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] drop_futex_key_refs.isra.18
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] available_idle_cpu
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] flush_tlb_func_common.constprop.9
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] put_prev_entity
     0.00%  java             [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  java             [kernel.kallsyms]    [k] is_vma_temporary_stack
     0.00%  java             [kernel.kallsyms]    [k] pollwake
     0.00%  java             libdpu.so.0.0        [.] dpu_thread_job_peek_unlocked
     0.00%  java             libjvm.so            [.] StackWatermarkSet::on_iteration
     0.00%  java             libjvm.so            [.] os::get_native_stack
     0.00%  java             perf-15043.map       [.] counter_overflow Runtime1 stub
     0.00%  java             perf-15043.map       [.] java.lang.String java.lang.Object.toString()
     0.00%  java             perf-15043.map       [.] void com.upmem.dpu.Dpu.copy(byte[], java.lang.String)
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] finish_task_switch
     0.00%  C1 CompilerThre  libc-2.28.so         [.] clone
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] native_write_msr
     0.00%  C2 CompilerThre  libc-2.28.so         [.] __sigsetjmp
     0.00%  C2 CompilerThre  libjvm.so            [.] LoadNode::is_new_object_mark_load
     0.00%  G1 Refine#18     libpthread-2.28.so   [.] start_thread
     0.00%  G1 Refine#21     libc-2.28.so         [.] tcache_init.part.6
     0.00%  GC Thread#14     libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] entry_SYSCALL_64
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] plist_del
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] mod_zone_page_state
     0.00%  GC Thread#21     libpthread-2.28.so   [.] __pthread_mutex_unlock_usercnt
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] flush_tlb_func_common.constprop.9
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] handle_mm_fault
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] do_syscall_64
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] native_write_msr
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] sync_regs
     0.00%  Notification Th  [kernel.kallsyms]    [k] account_kernel_stack
     0.00%  Service Thread   libpthread-2.28.so   [.] __condvar_dec_grefs
     0.00%  VM Thread        ld-2.28.so           [.] __tls_get_addr
     0.00%  VM Thread        libc-2.28.so         [.] __memcpy_avx_unaligned_erms
     0.00%  java             libc-2.28.so         [.] tcache_init.part.6
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] prepare_exit_to_usermode
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] finish_task_switch
     0.00%  DPU_WORK_0000    libnuma.so.1.0.0     [.] get_mempolicy
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] task_numa_migrate
     0.00%  G1 Refine#10     [kernel.kallsyms]    [k] find_vma
     0.00%  G1 Refine#17     [kernel.kallsyms]    [k] rcu_all_qs
     0.00%  G1 Refine#20     [kernel.kallsyms]    [k] native_write_msr
     0.00%  G1 Refine#20     [kernel.kallsyms]    [k] rwsem_down_read_failed
     0.00%  G1 Refine#3      [kernel.kallsyms]    [k] syscall_return_via_sysret
     0.00%  G1 Refine#9      [kernel.kallsyms]    [k] mem_cgroup_from_task
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] futex_wake
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] page_fault
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] get_futex_value_locked
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] sync_regs
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] llist_add_batch
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] exit_signals
     0.00%  GC Thread#6      libjvm.so            [.] AllocateHeap
     0.00%  VM Thread        [kernel.kallsyms]    [k] cap_mmap_addr
     0.00%  VM Thread        [kernel.kallsyms]    [k] do_syscall_64
     0.00%  java             [sunrpc]             [k] xdr_init_decode
     0.00%  C1 CompilerThre  libjvm.so            [.] CodeCache::commit
     0.00%  C1 CompilerThre  libjvm.so            [.] FrameMap::java_calling_convention
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] mmap_address_hint_valid
     0.00%  DPU_MRAM_0100    ld-2.28.so           [.] _dl_fixup
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] __schedule
     0.00%  DPU_POLL_0001    [kernel.kallsyms]    [k] drop_futex_key_refs.isra.18
     0.00%  DPU_POLL_0001    [kernel.kallsyms]    [k] find_vma
     0.00%  G1 Refine#0      ld-2.28.so           [.] __tls_get_addr_slow
     0.00%  G1 Refine#1      libjvm.so            [.] pthread_self@plt
     0.00%  G1 Refine#20     [kernel.kallsyms]    [k] hrtimer_interrupt
     0.00%  G1 Refine#4      [kernel.kallsyms]    [k] swapgs_restore_regs_and_return_to_usermode
     0.00%  G1 Refine#7      [kernel.kallsyms]    [k] native_write_msr
     0.00%  G1 Refine#8      libpthread-2.28.so   [.] start_thread
     0.00%  G1 Service       libjvm.so            [.] NonJavaThread::post_run
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] cpuacct_charge
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] get_futex_value_locked
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] account_kernel_stack
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] find_busiest_group
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] flush_smp_call_function_queue
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#4      libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] __x64_sys_set_robust_list
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] hrtimer_active
     0.00%  C1 CompilerThre  libjvm.so            [.] LIR_Assembler::verify_oop_map
     0.00%  C1 CompilerThre  perf-15043.map       [.] StubRoutines (1)
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] __softirqentry_text_start
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] futex_wait_setup
     0.00%  DPU_POLL_0001    [kernel.kallsyms]    [k] page_fault
     0.00%  DPU_POLL_0003    [kernel.kallsyms]    [k] acct_collect
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] __x64_sys_set_robust_list
     0.00%  G1 Refine#1      [kernel.kallsyms]    [k] task_numa_migrate
     0.00%  G1 Refine#11     [kernel.kallsyms]    [k] __schedule
     0.00%  G1 Refine#21     [kernel.kallsyms]    [k] native_write_msr
     0.00%  G1 Refine#21     libpthread-2.28.so   [.] pthread_getattr_np
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#10     libjvm.so            [.] PtrQueue::PtrQueue
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] __radix_tree_lookup
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] futex_wake
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#19     libjvm.so            [.] G1ParScanThreadState::copy_to_survivor_space
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] native_write_msr
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] task_numa_migrate
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] exit_to_usermode_loop
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] account_entity_dequeue
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] finish_task_switch
     0.00%  Service Thread   [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%  VM Thread        libc-2.28.so         [.] clone
     0.00%  java             [kernel.kallsyms]    [k] do_mmap
     0.00%  java             [kernel.kallsyms]    [k] pgd_free
     0.00%  java             [kernel.kallsyms]    [k] vm_area_alloc
     0.00%  C1 CompilerThre  libc-2.28.so         [.] __sigsetjmp
     0.00%  C1 CompilerThre  libjvm.so            [.] LIRGenerator::invoke_visit_arguments
     0.00%  G1 Refine#1      libpthread-2.28.so   [.] start_thread
     0.00%  G1 Refine#11     libpthread-2.28.so   [.] do_futex_wait.constprop.1
     0.00%  G1 Refine#14     [kernel.kallsyms]    [k] do_syscall_64
     0.00%  G1 Refine#15     [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  G1 Refine#3      [kernel.kallsyms]    [k] wait_on_page_bit
     0.00%  G1 Service       [kernel.kallsyms]    [k] finish_task_switch
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] flush_tlb_func_remote
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] try_to_wake_up
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] __do_page_fault
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] __softirqentry_text_start
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#19     libjvm.so            [.] Threads::possibly_parallel_oops_do
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] call_function_interrupt
     0.00%  GC Thread#2      libjvm.so            [.] GCIdMark::GCIdMark
     0.00%  GC Thread#20     libpthread-2.28.so   [.] __pthread_mutex_lock
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] flush_tlb_func_remote
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] futex_wait_queue_me
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] flush_tlb_func_remote
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] futex_wait
     0.00%  Service Thread   [kernel.kallsyms]    [k] flush_tlb_func_remote
     0.00%  VM Thread        [kernel.kallsyms]    [k] hrtimer_active
     0.00%  VM Thread        libjvm.so            [.] SafepointSynchronize::do_cleanup_tasks
     0.00%  java             libc-2.28.so         [.] __ctype_init
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] futex_wake
     0.00%  C1 CompilerThre  libjvm.so            [.] jio_vsnprintf
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] __unqueue_futex
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] swapgs_restore_regs_and_return_to_usermode
     0.00%  C2 CompilerThre  libpthread-2.28.so   [.] pthread_getattr_np
     0.00%  DPU_POLL_0001    libpthread-2.28.so   [.] pthread_cond_wait@@GLIBC_2.3.2
     0.00%  DPU_POLL_0003    [kernel.kallsyms]    [k] up_read
     0.00%  G1 Refine#11     [kernel.kallsyms]    [k] futex_wait_queue_me
     0.00%  G1 Refine#18     [kernel.kallsyms]    [k] syscall_return_via_sysret
     0.00%  G1 Refine#6      [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  G1 Refine#9      libpthread-2.28.so   [.] do_futex_wait.constprop.1
     0.00%  G1 Service       libpthread-2.28.so   [.] pthread_cond_timedwait@@GLIBC_2.3.2
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] native_apic_msr_eoi_write
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] task_numa_fault
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] __switch_to
     0.00%  GC Thread#16     libjvm.so            [.] G1EvacuateRegionsBaseTask::work
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] finish_task_switch
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] native_write_msr
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] rcu_all_qs
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] do_syscall_64
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] native_write_msr
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] __delayacct_add_tsk
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] do_futex
