            java  4812   457.315356:        258                cache-misses:      7f7bfdf7abea int pim.algorithm.TreeNode.search(int)+0x1ea (/tmp/perf-4811.map)
            java  4812   457.315365:     139228                      cycles:      7f7bfdf7afd4 int pim.algorithm.TreeNode.search(int)+0x5d4 (/tmp/perf-4811.map)
            java  4812   457.315369:       1164                  bus-cycles:      7f7bfdf7b0a6 int pim.algorithm.TreeNode.search(int)+0x6a6 (/tmp/perf-4811.map)
            java  4812   457.315412:        256                cache-misses:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.315413:     139252                      cycles:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.315418:       1164                  bus-cycles:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.315444:        435                   LLC-loads:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.315462:     139217                      cycles:      7f7bfdf7ae43 int pim.algorithm.TreeNode.search(int)+0x443 (/tmp/perf-4811.map)
            java  4812   457.315466:       1164                  bus-cycles:      7f7bfdf7ae73 int pim.algorithm.TreeNode.search(int)+0x473 (/tmp/perf-4811.map)
            java  4812   457.315474:        253                cache-misses:      7f7bfdf7ab59 int pim.algorithm.TreeNode.search(int)+0x159 (/tmp/perf-4811.map)
            java  4812   457.315511:     139288                      cycles:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.315515:       1165                  bus-cycles:      7f7bfdf7ae43 int pim.algorithm.TreeNode.search(int)+0x443 (/tmp/perf-4811.map)
            java  4812   457.315530:        247                cache-misses:      7f7bfdf7abe0 int pim.algorithm.TreeNode.search(int)+0x1e0 (/tmp/perf-4811.map)
            java  4812   457.315560:     139306                      cycles:      7f7bfdf7b090 int pim.algorithm.TreeNode.search(int)+0x690 (/tmp/perf-4811.map)
            java  4812   457.315608:     139284                      cycles:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.315611:        419                   LLC-loads:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.315613:       1165                  bus-cycles:      7f7bfdf7b080 int pim.algorithm.TreeNode.search(int)+0x680 (/tmp/perf-4811.map)
            java  4812   457.315637:        244                cache-misses:      7f7bfdf7abee int pim.algorithm.TreeNode.search(int)+0x1ee (/tmp/perf-4811.map)
            java  4812   457.315664:        412                   LLC-loads:      7f7bfdf7abea int pim.algorithm.TreeNode.search(int)+0x1ea (/tmp/perf-4811.map)
            java  4812   457.315689:        242                cache-misses:      7f7bfdf7ab1d int pim.algorithm.TreeNode.search(int)+0x11d (/tmp/perf-4811.map)
            java  4812   457.315706:     139570                      cycles:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.315722:        409                   LLC-loads:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.315754:     139411                      cycles:      7f7bfdf7ae43 int pim.algorithm.TreeNode.search(int)+0x443 (/tmp/perf-4811.map)
            java  4812   457.315759:       1166                  bus-cycles:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.315774:        402                   LLC-loads:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.315803:     139445                      cycles:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.315825:        400                   LLC-loads:      7f7bfdf7ac16 int pim.algorithm.TreeNode.search(int)+0x216 (/tmp/perf-4811.map)
            java  4812   457.315851:     139470                      cycles:      7f7bfdf7ac98 int pim.algorithm.TreeNode.search(int)+0x298 (/tmp/perf-4811.map)
            java  4812   457.315853:        238                cache-misses:      7f7bfdf7aa2b int pim.algorithm.TreeNode.search(int)+0x2b (/tmp/perf-4811.map)
            java  4812   457.315875:        399                   LLC-loads:      7f7bfdf7ac09 int pim.algorithm.TreeNode.search(int)+0x209 (/tmp/perf-4811.map)
            java  4812   457.315900:     139616                      cycles:      7f7bfdf7aec4 int pim.algorithm.TreeNode.search(int)+0x4c4 (/tmp/perf-4811.map)
            java  4812   457.315904:        235                cache-misses:      7f7bfdf7adc4 int pim.algorithm.TreeNode.search(int)+0x3c4 (/tmp/perf-4811.map)
            java  4812   457.315926:        398                   LLC-loads:      7f7bfdf7b129 int pim.algorithm.TreeNode.search(int)+0x729 (/tmp/perf-4811.map)
            java  4812   457.315955:       1166                  bus-cycles:      7f7bfdf7ae43 int pim.algorithm.TreeNode.search(int)+0x443 (/tmp/perf-4811.map)
