# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 208K of event 'LLC-load-misses'
# Event count (approx.): 189633138
#
# Overhead  Command          Shared Object        Symbol                                                                                                                                                                                    
# ........  ...............  ...................  ..........................................................................................................................................................................................
#
     0.00%  C2 CompilerThre  libjvm.so            [.] Compile::can_alias
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] get_page_from_freelist
     0.00%  java             perf-14257.map       [.] int java.util.concurrent.atomic.AtomicInteger.addAndGet(int)
     0.00%  C1 CompilerThre  libjvm.so            [.] ClassLoaderData::holder_phantom
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseIterGVN::register_new_node_with_optimizer
     0.00%  C1 CompilerThre  libjvm.so            [.] LIR_OprDesc::as_register
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] get_page_from_freelist
     0.00%  C2 CompilerThre  libjvm.so            [.] TypeKlassPtr::hash
     0.00%  java             [kernel.kallsyms]    [k] native_sched_clock
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.00%  C1 CompilerThre  libjvm.so            [.] LIR_Assembler::emit_slow_case_stubs
     0.00%  C2 CompilerThre  libjvm.so            [.] IfNode::Value
     0.00%  java             libjvm.so            [.] AdapterHandlerLibrary::get_simple_adapter
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] futex_wake
     0.00%  C2 CompilerThre  libjvm.so            [.] Compile::final_graph_reshaping_main_switch
     0.00%  C2 CompilerThre  libjvm.so            [.] Node::needs_anti_dependence_check
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] do_syscall_64
     0.00%  C2 CompilerThre  libjvm.so            [.] loadRangeNode::oper_input_base
     0.00%  C1 CompilerThre  libjvm.so            [.] LIR_Assembler::emit_profile_call
     0.00%  C2 CompilerThre  libjvm.so            [.] Parse::merge_common
     0.00%  C2 CompilerThre  libjvm.so            [.] Type::remove_speculative
     0.00%  java             libjvm.so            [.] Dictionary::find
     0.00%  java             [kernel.kallsyms]    [k] vma_compute_subtree_gap
     0.00%  C2 CompilerThre  libjvm.so            [.] Method::invocation_count
     0.00%  java             [kernel.kallsyms]    [k] kmem_cache_alloc
     0.00%  C2 CompilerThre  libjvm.so            [.] Compile::copy_node_notes_to
     0.00%  GC Thread#13     libc-2.28.so         [.] __memmove_sse2_unaligned_erms
     0.00%  C2 CompilerThre  libjvm.so            [.] TypeTuple::hash
     0.00%  java             [kernel.kallsyms]    [k] security_vm_enough_memory_mm
     0.00%  C1 CompilerThre  libjvm.so            [.] ciInstanceKlass::ciInstanceKlass
     0.00%  C2 CompilerThre  libjvm.so            [.] ciMethod::ciMethod
     0.00%  GC Thread#3      libjvm.so            [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, oopDesc*>
     0.00%  C2 CompilerThre  libjvm.so            [.] TypeLong::hash
     0.00%  C2 CompilerThre  libjvm.so            [.] MachCallStaticJavaNode::ret_addr_offset
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] __list_add_valid
     0.00%  java             perf-14257.map       [.] framework.pim.dpu.cache.DPUClassFileLookupTableItem framework.pim.dpu.DPULookupTableManagerUPMEM.getClassLookupTableItem(java.lang.String)
     0.00%  C2 CompilerThre  libjvm.so            [.] TypeInt::filter_helper
     0.00%  java             [kernel.kallsyms]    [k] do_syscall_64
     0.00%  GC Thread#6      libjvm.so            [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.00%  C1 CompilerThre  libjvm.so            [.] LinearScan::resolve_exception_entry
     0.00%  C2 CompilerThre  libjvm.so            [.] Matcher::find_shared
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseChaitin::compute_entry_block_pressure
     0.00%  java             [kernel.kallsyms]    [k] kmem_cache_free
     0.00%  C1 CompilerThre  libjvm.so            [.] LIR_Assembler::logic_op
     0.00%  GC Thread#15     libjvm.so            [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, oopDesc*>
     0.00%  C2 CompilerThre  libjvm.so            [.] Node::set_req_X
     0.00%  C2 CompilerThre  libjvm.so            [.] ciEnv::get_klass_by_index_impl
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] rcu_check_callbacks
     0.00%  C1 CompilerThre  libjvm.so            [.] DependencyContext::add_dependent_nmethod
     0.00%  C2 CompilerThre  libjvm.so            [.] Node::set_req
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] available_idle_cpu
     0.00%  C2 CompilerThre  libjvm.so            [.] SubNode::Value
     0.00%  C1 CompilerThre  libjvm.so            [.] ciMethod::ciMethod
     0.00%  java             perf-14257.map       [.] int java.util.regex.Matcher.start(int)
     0.00%  GC Thread#17     libjvm.so            [.] WeakProcessor::Task::work<G1STWIsAliveClosure, G1KeepAliveClosure>
     0.00%  C1 CompilerThre  libjvm.so            [.] ValueNumberingVisitor::do_LoadField
     0.00%  G1 Refine#18     libjvm.so            [.] OtherRegionsTable::add_reference
     0.00%  C2 CompilerThre  libjvm.so            [.] IdealLoopTree::reassociate_invariants
     0.00%  java             libjvm.so            [.] CompilationPolicy::common<LoopPredicate>
     0.00%  C2 CompilerThre  libjvm.so            [.] loadNKlassNode::oper_input_base
     0.00%  C2 CompilerThre  libjvm.so            [.] IfFalseNode::Opcode
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] __perf_addr_filters_adjust
     0.00%  C2 CompilerThre  libjvm.so            [.] StartNode::pinned
     0.00%  C1 CompilerThre  libjvm.so            [.] ProfileInvoke::state_values_do
     0.00%  C2 CompilerThre  libjvm.so            [.] loadUBNode::out_RegMask
     0.00%  C2 CompilerThre  libjvm.so            [.] MachNode::cisc_RegMask
     0.00%  C2 CompilerThre  libjvm.so            [.] memcpy@plt
     0.00%  C1 CompilerThre  libjvm.so            [.] ConstantPool::klass_at_if_loaded
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] cpu_load_update
     0.00%  GC Thread#0      libc-2.28.so         [.] __memmove_sse2_unaligned_erms
     0.00%  C1 CompilerThre  libjvm.so            [.] BlockBegin::visit
     0.00%  C2 CompilerThre  libjvm.so            [.] Matcher::find_shared_visit
     0.00%  java             [kernel.kallsyms]    [k] __handle_mm_fault
     0.00%  C2 CompilerThre  libjvm.so            [.] loadINode::rule
     0.00%  java             [kernel.kallsyms]    [k] filemap_map_pages
     0.00%  C2 CompilerThre  libjvm.so            [.] IdealLoopTree::adjust_loop_exit_prob
     0.00%  C2 CompilerThre  libjvm.so            [.] ConvI2LNode::Value
     0.00%  C2 CompilerThre  libjvm.so            [.] CreateExceptionNode::oper_input_base
     0.00%  C2 CompilerThre  libjvm.so            [.] jmpConUNode::oper_input_base
     0.00%  C2 CompilerThre  libjvm.so            [.] indPosIndexScaleOffsetOper::num_edges
     0.00%  java             [kernel.kallsyms]    [k] update_cfs_rq_h_load
     0.00%  GC Thread#11     libjvm.so            [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] vmacache_find
     0.00%  java             ld-2.28.so           [.] _dl_lookup_symbol_x
     0.00%  C1 CompilerThre  libjvm.so            [.] ComputeLinearScanOrder::mark_loops
     0.00%  java             perf-14257.map       [.] java.lang.Object[] java.util.Arrays.copyOf(java.lang.Object[], int, java.lang.Class)
     0.00%  C1 CompilerThre  libjvm.so            [.] AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<548932ul, G1BarrierSet>, (AccessInternal::BarrierType)2, 548932ul>::oop_access_barrier
     0.00%  C2 CompilerThre  libjvm.so            [.] ciKlass::is_subtype_of
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] native_set_pte_at
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  C2 CompilerThre  libjvm.so            [.] Parse::Block::init_graph
     0.00%  java             libjvm.so            [.] InvocationCounter::set_carry_on_overflow
     0.00%  C1 CompilerThre  libjvm.so            [.] Constant::input_values_do
     0.00%  C2 CompilerThre  libjvm.so            [.] Parse::do_if
     0.00%  C2 CompilerThre  libjvm.so            [.] TypeInt::hash
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] __dec_node_state
     0.00%  C2 CompilerThre  libjvm.so            [.] TypeInstPtr::xmeet_helper
     0.00%  C2 CompilerThre  libjvm.so            [.] Parse::return_current
     0.00%  C1 CompilerThre  libjvm.so            [.] ConstantIntValue::write_on
     0.00%  G1 Refine#6      libjvm.so            [.] OtherRegionsTable::add_reference
     0.00%  C2 CompilerThre  libjvm.so            [.] Matcher::ReduceInst_Chain_Rule
     0.00%  C2 CompilerThre  libjvm.so            [.] Node::is_iteratively_computed
     0.00%  C1 CompilerThre  libjvm.so            [.] ClassHierarchyIterator::next
     0.00%  java             libjvm.so            [.] SharedRuntime::resolve_sub_helper_internal
     0.00%  C2 CompilerThre  libjvm.so            [.] immPOper::constant_reloc
     0.00%  C2 CompilerThre  libjvm.so            [.] Compile::final_graph_reshaping
     0.00%  Sweeper thread   libjvm.so            [.] CodeCache::find_blob_unsafe
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] native_write_msr
     0.00%  C1 CompilerThre  libjvm.so            [.] nmethod::total_size
     0.00%  C2 CompilerThre  libjvm.so            [.] jmpConUNode::emit
     0.00%  C2 CompilerThre  libjvm.so            [.] Dict::Dict
     0.00%  C1 CompilerThre  libjvm.so            [.] LinearScan::use_kind_of_output_operand
     0.00%  java             perf-14257.map       [.] void framework.pim.dpu.classloader.ClassFileAnalyzer.fillConstantArea()
     0.00%  C2 CompilerThre  libjvm.so            [.] Matcher::init_first_stack_mask
     0.00%  GC Thread#1      libjvm.so            [.] OopOopIterateBoundedDispatch<G1ScanCardClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.00%  C1 CompilerThre  libjvm.so            [.] MoveResolver::resolve_mappings
     0.00%  java             libjvm.so            [.] ConstantPool::klass_at_impl
     0.00%  G1 Refine#11     libjvm.so            [.] OtherRegionsTable::add_reference
     0.00%  C2 CompilerThre  libjvm.so            [.] Type::singleton
     0.00%  C2 CompilerThre  libjvm.so            [.] rRegPOper::type
     0.00%  C2 CompilerThre  libjvm.so            [.] ResourceObj::operator new
     0.00%  java             perf-14257.map       [.] framework.pim.dpu.java_strut.DPUJClass framework.pim.DPUClassFileManagerUPMEM.loadClassToDPU(java.lang.Class)
     0.00%  C2 CompilerThre  libjvm.so            [.] IfNode::is_dominator_unc
     0.00%  GC Thread#16     libjvm.so            [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, oopDesc*>
     0.00%  C2 CompilerThre  libjvm.so            [.] loadRangeNode::rule
     0.00%  C2 CompilerThre  libjvm.so            [.] LinkResolver::lookup_method_in_klasses
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] migrate_page_copy
     0.00%  C1 CompilerThre  libjvm.so            [.] Monitor::wait
     0.00%  C1 CompilerThre  libc-2.28.so         [.] sysinfo
     0.00%  C1 CompilerThre  libjvm.so            [.] DebugInformationRecorder::add_safepoint
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] __schedule
     0.00%  java             [kernel.kallsyms]    [k] __mod_zone_page_state
     0.00%  C1 CompilerThre  libjvm.so            [.] FrameMap::java_calling_convention
     0.00%  C2 CompilerThre  libjvm.so            [.] tlsLoadPNode::rule
     0.00%  C2 CompilerThre  libjvm.so            [.] MemNode::Ideal_common
     0.00%  java             libc-2.28.so         [.] __memmove_sse2_unaligned_erms
     0.00%  C2 CompilerThre  libjvm.so            [.] ShouldNotReachHereNode::ideal_Opcode
     0.00%  C1 CompilerThre  libjvm.so            [.] ConstantLongValue::write_on
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] clear_page_erms
     0.00%  GC Thread#5      libjvm.so            [.] Relocation::pd_address_in_code
     0.00%  C1 CompilerThre  libjvm.so            [.] ControlFlowOptimizer::optimize
     0.00%  C1 CompilerThre  libjvm.so            [.] GraphBuilder::iterate_bytecodes_for_block
     0.00%  VM Periodic Tas  libjvm.so            [.] ChunkPoolCleaner::task
     0.00%  C2 CompilerThre  libjvm.so            [.] AddINode::Ideal
     0.00%  java             perf-14257.map       [.] MethodHandles adapters
     0.00%  java             ld-2.28.so           [.] __tls_get_addr
     0.00%  C2 CompilerThre  libjvm.so            [.] jmpConUNode::ideal_Opcode
     0.00%  C1 CompilerThre  libjvm.so            [.] MethodData::bci_to_data
     0.00%  C1 CompilerThre  libjvm.so            [.] LIRGenerator::do_ProfileCall
     0.00%  C1 CompilerThre  libjvm.so            [.] ciObjectFactory::ciObjectFactory
     0.00%  C2 CompilerThre  libjvm.so            [.] TypeInstPtr::make
     0.00%  java             perf-14257.map       [.] int java.util.zip.Inflater.inflate(byte[], int, int)
     0.00%  C1 CompilerThre  libjvm.so            [.] LIRGenerator::do_If
     0.00%  GC Thread#12     libjvm.so            [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] sched_clock_cpu
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] migrate_page_copy
     0.00%  C2 CompilerThre  libjvm.so            [.] MachCallNode::pinned
     0.00%  C2 CompilerThre  libjvm.so            [.] SharedRuntime::java_calling_convention
     0.00%  C1 CompilerThre  libjvm.so            [.] CompilationPolicy::select_task
     0.00%  C2 CompilerThre  libjvm.so            [.] jmpConNode::ideal_Opcode
     0.00%  GC Thread#5      libjvm.so            [.] nmethod::oops_do
     0.00%  GC Thread#4      libjvm.so            [.] G1ParScanThreadState::copy_to_survivor_space
     0.00%  C2 CompilerThre  libjvm.so            [.] MachNullCheckNode::Opcode
     0.00%  C2 CompilerThre  libjvm.so            [.] CastIINode::Opcode
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] free_pcppages_bulk
     0.00%  C2 CompilerThre  libjvm.so            [.] UniverseOper::opcode
     0.00%  C2 CompilerThre  libjvm.so            [.] Node::latency
     0.00%  C1 CompilerThre  libjvm.so            [.] Instruction::as_BlockEnd
     0.00%  C2 CompilerThre  libjvm.so            [.] VectorSet::grow
     0.00%  C2 CompilerThre  libjvm.so            [.] storeINode::emit
     0.00%  C1 CompilerThre  libjvm.so            [.] Assembler::mov_literal64
     0.00%  C2 CompilerThre  libjvm.so            [.] vecYOper::type
     0.00%  C2 CompilerThre  libjvm.so            [.] PathFrequency::to
     0.00%  C2 CompilerThre  libjvm.so            [.] storeINode::ideal_Opcode
     0.00%  GC Thread#2      libjvm.so            [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, oopDesc*>
     0.00%  java             perf-14257.map       [.] int framework.pim.dpu.classloader.ClassFileAnalyzer.readConstantTableItem(int, int)
     0.00%  C2 CompilerThre  libjvm.so            [.] Node::Node
     0.00%  C1 CompilerThre  libjvm.so            [.] LIR_Assembler::emit_opLabel
     0.00%  java             perf-14257.map       [.] void framework.pim.DPUClassFileManagerUPMEM.createVirtualTable(framework.pim.dpu.java_strut.DPUJClass, byte[])
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] vm_stat_account
     0.00%  C1 CompilerThre  libjvm.so            [.] GraphBuilder::invoke
     0.00%  C1 CompilerThre  libjvm.so            [.] LinearScan::reg_num
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseLive::add_livein
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] get_page_from_freelist
     0.00%  java             libjvm.so            [.] ConstantPool::resolve_string_constants_impl
     0.00%  C1 CompilerThre  libjvm.so            [.] Interval::split
     0.00%  GC Thread#17     libjvm.so            [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, oopDesc*>
     0.00%  java             libjvm.so            [.] vframeStream::vframeStream
     0.00%  C2 CompilerThre  libjvm.so            [.] Metadata::is_klass
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  C2 CompilerThre  libjvm.so            [.] loadPNode::oper_input_base
     0.00%  java             perf-14257.map       [.] void java.io.File.<init>(java.lang.String)
     0.00%  C2 CompilerThre  libjvm.so            [.] GraphKit::add_exception_state
     0.00%  java             libjvm.so            [.] jni_GetByteArrayElements
     0.00%  C2 CompilerThre  libjvm.so            [.] TypeInt::make
     0.00%  C1 CompilerThre  libc-2.28.so         [.] _IO_vfprintf
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::compute_lca_of_uses
     0.00%  C2 CompilerThre  libjvm.so            [.] Block::code_alignment
     0.00%  C2 CompilerThre  libjvm.so            [.] IfNode::Opcode
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseTransform::find_long_type
     0.00%  java             perf-14257.map       [.] byte[] framework.pim.dpu.classloader.ClassWriter.cvtDPUClassStrut2Bytes(framework.pim.dpu.java_strut.DPUJClass, int)
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] __rwsem_mark_wake
     0.00%  GC Thread#20     libc-2.28.so         [.] __memmove_sse2_unaligned_erms
     0.00%  C2 CompilerThre  libjvm.so            [.] MachIdealNode::oper_input_base
     0.00%  C2 CompilerThre  libjvm.so            [.] TypeNode::ideal_reg
     0.00%  C1 CompilerThre  libjvm.so            [.] ciObject::constant_encoding
     0.00%  C2 CompilerThre  libjvm.so            [.] testP_regNode::emit
     0.00%  GC Thread#16     libc-2.28.so         [.] _int_malloc
     0.00%  C1 CompilerThre  libjvm.so            [.] Constant::visit
     0.00%  C1 CompilerThre  libjvm.so            [.] Instruction::can_trap
     0.00%  C2 CompilerThre  libjvm.so            [.] ciBaseObject::set_ident
     0.00%  GC Thread#2      libjvm.so            [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.00%  C2 CompilerThre  libjvm.so            [.] ValueRecorder<_jobject*>::ValueRecorder
     0.00%  C2 CompilerThre  libjvm.so            [.] ProjNode::is_uncommon_trap_if_pattern
     0.00%  C2 CompilerThre  libjvm.so            [.] TypeAryPtr::eq
     0.00%  C2 CompilerThre  libjvm.so            [.] Compile::Optimize
     0.00%  C2 CompilerThre  libjvm.so            [.] MergeMemNode::set_memory_at
     0.00%  java             perf-14257.map       [.] byte[] framework.pim.dpu.classloader.ClassWriter.cvtDPUClassStrut2Bytes(framework.pim.dpu.java_strut.DPUJClass, int)
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] update_load_avg
     0.00%  C2 CompilerThre  libjvm.so            [.] ScanHazardPtrGatherThreadsListClosure::do_thread
     0.00%  C1 CompilerThre  libjvm.so            [.] CodeEmitInfo::interpreter_frame_size
     0.00%  GC Thread#10     libjvm.so            [.] OopOopIterateBoundedDispatch<G1ScanCardClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.00%  C2 CompilerThre  libjvm.so            [.] MachNode::ideal_Opcode
     0.00%  GC Thread#4      libjvm.so            [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.00%  java             perf-14257.map       [.] java.lang.Object java.util.Hashtable.get(java.lang.Object)
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] mem_cgroup_throttle_swaprate
     0.00%  GC Thread#11     libjvm.so            [.] G1HotCardCache::drain
     0.00%  VM Thread        [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%  C2 CompilerThre  libjvm.so            [.] IfNode::pinned
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  GC Thread#1      libc-2.28.so         [.] __memmove_sse2_unaligned_erms
     0.00%  C1 CompilerThre  libjvm.so            [.] LIRGenerator::do_Goto
     0.00%  C2 CompilerThre  libjvm.so            [.] ciObjectFactory::ciObjectFactory
     0.00%  GC Thread#9      libjvm.so            [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, oopDesc*>
     0.00%  VM Thread        [kernel.kallsyms]    [k] perf_iterate_ctx
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] get_page_from_freelist
     0.00%  C2 CompilerThre  libjvm.so            [.] Assembler::jmp
     0.00%  GC Thread#7      libjvm.so            [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, oopDesc*>
     0.00%  java             libjvm.so            [.] StackWatermarkSet::on_iteration
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] get_page_from_freelist
     0.00%  java             libjvm.so            [.] ClassFileParser::parse_constant_pool_entries
     0.00%  C2 CompilerThre  libjvm.so            [.] LoadNode::Ideal
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] update_load_avg
     0.00%  java             libc-2.28.so         [.] _int_malloc
     0.00%  java             perf-14257.map       [.] long java.lang.StringConcatHelper.mix(long, java.lang.String)
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] get_page_from_freelist
     0.00%  GC Thread#14     libjvm.so            [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, oopDesc*>
     0.00%  C2 CompilerThre  libjvm.so            [.] rFlagsRegOper::clone
     0.00%  C2 CompilerThre  libjvm.so            [.] Parse::do_one_block
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] down_write_killable
     0.00%  C1 CompilerThre  libjvm.so            [.] LIR_OprDesc::as_register_lo
     0.00%  C2 CompilerThre  libjvm.so            [.] CodeBuffer::verify_section_allocation
     0.00%  C2 CompilerThre  libjvm.so            [.] Node::rm_prec
     0.00%  java             libc-2.28.so         [.] _int_free
     0.00%  GC Thread#22     libjvm.so            [.] OopOopIterateBoundedDispatch<G1ScanCardClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.00%  java             perf-14257.map       [.] byte[] framework.pim.dpu.classloader.ClassWriter.cvtDPUClassStrut2Bytes(framework.pim.dpu.java_strut.DPUJClass, int)
     0.00%  GC Thread#2      libjvm.so            [.] oop_Relocation::oop_value
     0.00%  java             [kernel.kallsyms]    [k] __d_lookup
     0.00%  GC Thread#3      libjvm.so            [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.00%  java             [kernel.kallsyms]    [k] __d_lookup_rcu
     0.00%  C2 CompilerThre  libjvm.so            [.] convL2I_reg_regNode::rule
     0.00%  java             libjvm.so            [.] InstanceKlass::uncached_lookup_method
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseIterGVN::PhaseIterGVN
     0.00%  C1 CompilerThre  libjvm.so            [.] CompileBroker::collect_statistics
     0.00%  C2 CompilerThre  libjvm.so            [.] CompileBroker::invoke_compiler_on_method
     0.00%  C1 CompilerThre  libjvm.so            [.] MacroAssembler::mov_metadata
     0.00%  java             [kernel.kallsyms]    [k] generic_file_llseek
     0.00%  java             [kernel.kallsyms]    [k] task_numa_work
     0.00%  C2 CompilerThre  libjvm.so            [.] Assembler::movl
     0.00%  C2 CompilerThre  libjvm.so            [.] MultiNode::match
     0.00%  C2 CompilerThre  libjvm.so            [.] ClassLoaderData::holder_phantom
     0.00%  C2 CompilerThre  libjvm.so            [.] IdealLoopTree::est_loop_flow_merge_sz
     0.00%  C2 CompilerThre  libjvm.so            [.] indPosIndexOffsetOper::num_edges
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] __mod_zone_page_state
     0.00%  C1 CompilerThre  libjvm.so            [.] MoveResolver::get_virtual_register
     0.00%  C1 CompilerThre  libjvm.so            [.] SignatureStream::find_symbol
     0.00%  C1 CompilerThre  libjvm.so            [.] LIRGenerator::do_Invoke
     0.00%  C2 CompilerThre  libjvm.so            [.] ParmNode::Opcode
     0.00%  VM Thread        [kernel.kallsyms]    [k] get_page_from_freelist
     0.00%  C2 CompilerThre  libjvm.so            [.] jmpLoopEndNode::oper_input_base
     0.00%  java             libjvm.so            [.] HandleMark::initialize
     0.00%  C1 CompilerThre  libjvm.so            [.] LIRGenerator::new_register
     0.00%  GC Thread#10     libc-2.28.so         [.] __memmove_sse2_unaligned_erms
     0.00%  C2 CompilerThre  libjvm.so            [.] Dictionary::find
     0.00%  C2 CompilerThre  libjvm.so            [.] loadConINode::ideal_Opcode
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] resched_curr
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] trigger_load_balance
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] handle_mm_fault
     0.00%  C1 CompilerThre  libjvm.so            [.] ObjectType::as_ObjectType
     0.00%  java             perf-14257.map       [.] java.lang.Object framework.pim.DPUClassFileManagerUPMEM$$Lambda$14/0x0000000800c1eab8.apply(java.lang.Object, java.lang.Object)
     0.00%  VM Thread        libpthread-2.28.so   [.] sem_post@@GLIBC_2.2.5
     0.00%  java             perf-14257.map       [.] void framework.pim.logger.Logger.logln(java.lang.String)
     0.00%  C2 CompilerThre  libjvm.so            [.] TypeInstPtr::make
     0.00%  C2 CompilerThre  libjvm.so            [.] loadBNode::rule
     0.00%  C2 CompilerThre  libjvm.so            [.] Node::del_req
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] __free_pages_ok
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] put_prev_entity
     0.00%  DPU_WORK_0400    libdpu.so.0.0        [.] duplicate_transfer_matrix
     0.00%  C2 CompilerThre  libjvm.so            [.] CmpNNode::Opcode
     0.00%  Common-Cleaner   perf-14257.map       [.] Interpreter
     0.00%  C1 CompilerThre  libjvm.so            [.] ComputeLinearScanOrder::compute_weight
     0.00%  java             perf-14257.map       [.] void java.util.Formatter$FormatSpecifier.print(long, java.util.Locale)
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::try_sink_out_of_loop
     0.00%  java             perf-14257.map       [.] void framework.pim.dpu.classloader.ClassFileAnalyzer.printEntryTable(framework.pim.dpu.java_strut.DPUJClass)
     0.00%  C2 CompilerThre  libjvm.so            [.] Matcher::validate_null_checks
     0.00%  C2 CompilerThre  libjvm.so            [.] CmpUNode::sub
     0.00%  C2 CompilerThre  libjvm.so            [.] DependencyContext::add_dependent_nmethod
     0.00%  GC Thread#21     libjvm.so            [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.00%  GC Thread#5      libjvm.so            [.] oop_Relocation::oop_value
     0.00%  C1 CompilerThre  libjvm.so            [.] GraphBuilder::method_return
     0.00%  C2 CompilerThre  libjvm.so            [.] CallNode::bottom_type
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] get_page_from_freelist
     0.00%  C1 CompilerThre  libjvm.so            [.] LinearScanWalker::free_collect_inactive_fixed
     0.00%  C1 CompilerThre  libjvm.so            [.] StoreField::input_values_do
     0.00%  GC Thread#8      libc-2.28.so         [.] __memmove_sse2_unaligned_erms
     0.00%  java             perf-14257.map       [.] long java.lang.StringConcatHelper.prepend(long, byte[], int, java.lang.String)
     0.00%  C2 CompilerThre  libjvm.so            [.] IdealLoopTree::is_invariant
     0.00%  java             libjvm.so            [.] SignatureStream::SignatureStream
     0.00%  C2 CompilerThre  libjvm.so            [.] compU_rRegNode::ideal_Opcode
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.00%  C1 CompilerThre  libjvm.so            [.] AccessArray::input_values_do
     0.00%  C2 CompilerThre  libjvm.so            [.] Node::uncast
     0.00%  java             perf-14257.map       [.] java.lang.Object framework.pim.DPUClassFileManagerUPMEM$$Lambda$16/0x0000000800c1ef20.apply(java.lang.Object)
