# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 4M of event 'LLC-load-misses'
# Event count (approx.): 3823068077
#
# Overhead  Command          Shared Object        Symbol                                                                                                                                                                                                 
# ........  ...............  ...................  .......................................................................................................................................................................................................
#
     0.00%  VM Periodic Tas  libjvm.so            [.] PeriodicTask::real_time_tick
     0.00%  C1 CompilerThre  libjvm.so            [.] LIR_Assembler::emit_opBranch
     0.00%  C2 CompilerThre  libjvm.so            [.] compI_rRegNode::ideal_Opcode
     0.00%  java             perf-14591.map       [.] java.lang.AbstractStringBuilder java.lang.AbstractStringBuilder.append(java.lang.String)
     0.00%  C1 CompilerThre  libjvm.so            [.] constantPoolHandle::~constantPoolHandle
     0.00%  G1 Refine#15     libjvm.so            [.] OtherRegionsTable::add_reference
     0.00%  java             perf-14591.map       [.] void java.net.URLConnection.<init>(java.net.URL)
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] __schedule
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] flush_tlb_func_remote
     0.00%  C1 CompilerThre  libjvm.so            [.] Relocation::pd_set_call_destination
     0.00%  java             libjvm.so            [.] LinkResolver::lookup_method_in_klasses
     0.00%  java             perf-14591.map       [.] framework.pim.dpu.cache.DPUMethodLookupTableItem framework.pim.dpu.DPULookupTableManagerUPMEM.getMethodLookupTableItem(java.lang.String, java.lang.String)
     0.00%  C2 CompilerThre  libjvm.so            [.] loadConI0Node::rule
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] timekeeping_advance
     0.00%  DPU_POLL_0000    libpthread-2.28.so   [.] __pthread_rwlock_rdlock
     0.00%  C2 CompilerThre  libjvm.so            [.] IdealLoopTree::counted_loop
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] find_next_iomem_res
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::conditional_move
     0.00%  C2 CompilerThre  libjvm.so            [.] jmpConUNode::ideal_Opcode
     0.00%  Common-Cleaner   [kernel.kallsyms]    [k] __handle_mm_fault
     0.00%  GC Thread#7      libjvm.so            [.] RelocIterator::advance_over_prefix
     0.00%  GC Thread#2      libjvm.so            [.] OopOopIterateBoundedDispatch<G1ScanCardClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.00%  C2 CompilerThre  libjvm.so            [.] IfProjNode::Identity
     0.00%  java             perf-14591.map       [.] void framework.pim.dpu.DPULookupTableManagerUPMEM.setClassStructure(java.lang.String, framework.pim.dpu.java_strut.DPUJClass, int)
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] intel_pstate_update_util_hwp
     0.00%  C2 CompilerThre  libjvm.so            [.] Node::Node
     0.00%  C1 CompilerThre  libjvm.so            [.] Reflection::verify_class_access
     0.00%  java             perf-14591.map       [.] void java.util.zip.InflaterInputStream.<init>(java.io.InputStream, java.util.zip.Inflater, int)
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.00%  C2 CompilerThre  libjvm.so            [.] MemoryPool::record_peak_memory_usage
     0.00%  C2 CompilerThre  libjvm.so            [.] andI_rReg_immNode::ideal_Opcode
     0.00%  C2 CompilerThre  libjvm.so            [.] GraphKit::uncommon_trap
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] clockevents_program_event
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] __mod_zone_page_state
     0.00%  C1 CompilerThre  libjvm.so            [.] StoreField::visit
     0.00%  C2 CompilerThre  libjvm.so            [.] AddNode::Ideal
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] clear_page_erms
     0.00%  C2 CompilerThre  libjvm.so            [.] StoreNode::Identity
     0.00%  G1 Refine#12     [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%  java             perf-14591.map       [.] void java.util.Hashtable.<init>(int, float)
     0.00%  C2 CompilerThre  libjvm.so            [.] GrowableArrayArenaAllocator::allocate
     0.00%  G1 Refine#2      libjvm.so            [.] G1CardCounts::add_card_count
     0.00%  java             libjvm.so            [.] AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<282694ul, G1BarrierSet>, (AccessInternal::BarrierType)3, 282694ul>::oop_access_barrier
     0.00%  GC Thread#6      libjvm.so            [.] G1ParCopyClosure<(G1Barrier)1, false>::do_oop
     0.00%  C2 CompilerThre  libjvm.so            [.] negI_rRegNode::two_adr
     0.00%  java             libjvm.so            [.] jni_SetByteArrayRegion
     0.00%  C2 CompilerThre  libjvm.so            [.] ReturnNode::Ideal
     0.00%  GC Thread#13     libjvm.so            [.] ClassLoaderDataGraph::roots_cld_do
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] kmem_cache_alloc
     0.00%  java             [kernel.kallsyms]    [k] balance_dirty_pages_ratelimited
     0.00%  java             perf-14591.map       [.] java.lang.Object jdk.internal.misc.Unsafe.allocateUninitializedArray(java.lang.Class, int)
     0.00%  G1 Service       ld-2.28.so           [.] __tls_get_addr
     0.00%  C1 CompilerThre  libjvm.so            [.] CompilerOracle::tag_blackhole_if_possible
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::clone_skeleton_predicate_bool
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] mutex_unlock
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] native_sched_clock
     0.00%  C2 CompilerThre  libjvm.so            [.] TypePtr::hash
     0.00%  C1 CompilerThre  libjvm.so            [.] RangeCheckEliminator::calc_bounds
     0.00%  C2 CompilerThre  libjvm.so            [.] GraphKit::add_exception_state
     0.00%  C2 CompilerThre  libpthread-2.28.so   [.] __lll_lock_wait
     0.00%  java             [kernel.kallsyms]    [k] update_nohz_stats
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] mark_page_accessed
     0.00%  GC Thread#4      libjvm.so            [.] OopOopIterateBoundedDispatch<G1ScanCardClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.00%  C2 CompilerThre  libjvm.so            [.] ciObject::hash
     0.00%  C2 CompilerThre  libjvm.so            [.] RangeCheckNode::Ideal
     0.00%  java             [kernel.kallsyms]    [k] update_blocked_averages
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] idle_cpu
     0.00%  C2 CompilerThre  libjvm.so            [.] ValueRecorder<_jobject*>::ValueRecorder
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] find_next_and_bit
     0.00%  java             perf-14591.map       [.] java.lang.String java.lang.String.substring(int, int)
     0.00%  GC Thread#13     libjvm.so            [.] ImmutableOopMapSet::find_map_at_offset
     0.00%  DPU_WORK_0200    libdpu.so.0.0        [.] duplicate_transfer_matrix
     0.00%  C2 CompilerThre  libjvm.so            [.] Klass::LCA
     0.00%  C2 CompilerThre  libjvm.so            [.] jmpDir_shortNode::label_set
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] flush_tlb_func_remote
     0.00%  C1 CompilerThre  libjvm.so            [.] ResourceBitMap::ResourceBitMap
     0.00%  java             libjvm.so            [.] SystemDictionary::resolve_instance_class_or_null
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] sync_regs
     0.00%  C2 CompilerThre  libjvm.so            [.] CodeSection::initialize_shared_locs
     0.00%  C2 CompilerThre  libjvm.so            [.] CmpINode::Ideal
     0.00%  C2 CompilerThre  libjvm.so            [.] TypeLong::xdual
     0.00%  C2 CompilerThre  libjvm.so            [.] LShiftLNode::Value
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] rcu_check_callbacks
     0.00%  java             perf-14591.map       [.] boolean java.lang.StringLatin1.regionMatchesCI(byte[], int, byte[], int, int)
     0.00%  C2 CompilerThre  libjvm.so            [.] loadConI0Node::emit
     0.00%  GC Thread#15     libjvm.so            [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, oopDesc*>
     0.00%  java             perf-14591.map       [.] java.lang.String java.lang.StringConcatHelper.simpleConcat(java.lang.Object, java.lang.Object)
     0.00%  C2 CompilerThre  libjvm.so            [.] CreateExNode::Opcode
     0.00%  C2 CompilerThre  libjvm.so            [.] compUL_rRegNode::rule
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] find_busiest_group
     0.00%  C2 CompilerThre  libjvm.so            [.] decodeKlass_not_nullNode::ideal_Opcode
     0.00%  DPU_MRAM_0303    [kernel.kallsyms]    [k] perf_iterate_ctx
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] _nohz_idle_balance
     0.00%  java             libjvm.so            [.] AbstractInterpreter::method_kind
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] available_idle_cpu
     0.00%  C1 CompilerThre  libjvm.so            [.] outputStream::print
     0.00%  C2 CompilerThre  libjvm.so            [.] Thread::call_run
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] available_idle_cpu
     0.00%  C1 CompilerThre  libjvm.so            [.] LIR_List::load
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] format_decode
     0.00%  G1 Refine#16     libjvm.so            [.] OtherRegionsTable::add_reference
     0.00%  java             libdpu.so.0.0        [.] get_nr_of_dpus_in_rank
     0.00%  java             perf-14591.map       [.] int jdk.internal.jimage.ImageStringsReader.stringFromByteBufferMatches(java.nio.ByteBuffer, int, java.lang.String, int)
     0.00%  GC Thread#1      libjvm.so            [.] WeakProcessor::Task::work<G1STWIsAliveClosure, G1KeepAliveClosure>
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] update_nohz_stats
     0.00%  java             libjvm.so            [.] ConstantPool::restore_unshareable_info
     0.00%  java             perf-14591.map       [.] framework.pim.dpu.cache.DPUClassFileLookupTableItem framework.pim.dpu.DPULookupTableManagerUPMEM.getClassLookupTableItem(java.lang.String)
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] update_blocked_averages
     0.00%  C2 CompilerThre  libjvm.so            [.] TypeKlassPtr::eq
     0.00%  java             libjvm.so            [.] MemAllocator::Allocation::notify_allocation_jvmti_sampler
     0.00%  C2 CompilerThre  libjvm.so            [.] TypeVect::hash
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] put_prev_entity
     0.00%  C2 CompilerThre  libjvm.so            [.] prefetchAllocNode::oper_input_base
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] pmd_devmap_trans_unstable
     0.00%  C1 CompilerThre  libjvm.so            [.] ClassLoaderData::holder_phantom
     0.00%  C2 CompilerThre  libjvm.so            [.] AddNode::add_of_identity
     0.00%  C2 CompilerThre  libjvm.so            [.] LoaderConstraintTable::add_entry
     0.00%  java             perf-14591.map       [.] java.nio.ByteBuffer java.nio.HeapByteBuffer.put(byte[], int, int)
     0.00%  C1 CompilerThre  libjvm.so            [.] GraphBuilder::profile_call
     0.00%  C1 CompilerThre  libjvm.so            [.] GrowableArrayWithAllocator<IRScope*, GrowableArray<IRScope*> >::grow
     0.00%  GC Thread#11     libc-2.28.so         [.] __memmove_sse2_unaligned_erms
     0.00%  C1 CompilerThre  libjvm.so            [.] NullCheckVisitor::do_Phi
     0.00%  java             perf-14591.map       [.] int java.lang.CharacterDataLatin1.toUpperCase(int)
     0.00%  C1 CompilerThre  libjvm.so            [.] NullCheck::hash
     0.00%  C1 CompilerThre  libjvm.so            [.] Instruction::as_OsrEntry
     0.00%  java             [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.00%  G1 Refine#20     libjvm.so            [.] G1CardCounts::add_card_count
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] mark_wake_futex
     0.00%  java             libjvm.so            [.] Reflection::verify_member_access
     0.00%  C1 CompilerThre  libjvm.so            [.] InstanceKlass::is_same_class_package
     0.00%  C2 CompilerThre  libjvm.so            [.] ExceptionHandlerTable::add_subtable
     0.00%  java             libdpu.so.0.0        [.] dpu_get_program
     0.00%  C2 CompilerThre  libjvm.so            [.] Parse::ensure_phi
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] update_dl_rq_load_avg
     0.00%  GC Thread#4      libjvm.so            [.] G1PostEvacuateCollectionSetCleanupTask2::RedirtyLoggedCardsTask::do_work
     0.00%  C2 CompilerThre  libjvm.so            [.] CallStaticJavaDirectNode::compute_padding
     0.00%  java             libjvm.so            [.] ScopeValue::read_from
     0.00%  C2 CompilerThre  libjvm.so            [.] BoolNode::Ideal
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] page_fault
     0.00%  C2 CompilerThre  libjvm.so            [.] ConnectionGraph::process_call_arguments
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] try_to_wake_up
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] place_entity
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] cgroup_rstat_updated
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] __cgroup_account_cputime
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%  C1 CompilerThre  libjvm.so            [.] ExceptionMark::ExceptionMark
     0.00%  C2 CompilerThre  libjvm.so            [.] InlineTree::ok_to_inline
     0.00%  java             libjvm.so            [.] java_lang_ClassLoader::non_reflection_class_loader
     0.00%  C2 CompilerThre  libjvm.so            [.] CodeHeap::mark_segmap_as_used
     0.00%  C2 CompilerThre  libjvm.so            [.] IfFalseNode::Opcode
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] cpu_load_update
     0.00%  java             perf-14591.map       [.] void java.util.WeakHashMap.expungeStaleEntries()
     0.00%  C2 CompilerThre  libjvm.so            [.] Opaque4Node::bottom_type
     0.00%  C2 CompilerThre  libjvm.so            [.] SafePointNode::Opcode
     0.00%  java             perf-14591.map       [.] I2C/C2I adapters
     0.00%  GC Thread#5      libjvm.so            [.] Assembler::locate_operand
     0.00%  C2 CompilerThre  libjvm.so            [.] Node::find_exact_control
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] update_load_avg
     0.00%  java             libjvm.so            [.] Method::is_not_compilable
     0.00%  C2 CompilerThre  libjvm.so            [.] addP_rRegNode::ideal_Opcode
     0.00%  C2 CompilerThre  libjvm.so            [.] OopMapCache::compute_one_oop_map
     0.00%  GC Thread#17     libjvm.so            [.] G1FreeHumongousRegionClosure::do_heap_region
     0.00%  C1 CompilerThre  libjvm.so            [.] ResourceObj::operator new
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] find_next_and_bit
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] do_syscall_64
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] syscall_return_via_sysret
     0.00%  java             perf-14591.map       [.] java.lang.Object java.lang.invoke.Invokers$Holder.linkToTargetMethod(java.lang.Object, java.lang.Object)
     0.00%  C2 CompilerThre  libjvm.so            [.] MachNopNode::emit
     0.00%  java             libjvm.so            [.] ConstantPool::klass_name_at
     0.00%  C1 CompilerThre  libjvm.so            [.] Klass::method_at_vtable
     0.00%  C1 CompilerThre  libjvm.so            [.] AddressLiteral::AddressLiteral
     0.00%  java             perf-14591.map       [.] int framework.pim.utils.BytesUtils.readU2BigEndian(byte[], int)
     0.00%  java             perf-14591.map       [.] void java.util.concurrent.ConcurrentHashMap.addCount(long, int)
     0.00%  C2 CompilerThre  libjvm.so            [.] Type::filter_helper
     0.00%  java             libjvm.so            [.] SystemDictionary::find_instance_klass
     0.00%  C1 CompilerThre  libjvm.so            [.] ciEnv::comp_level
     0.00%  C2 CompilerThre  libjvm.so            [.] TypeNarrowPtr::singleton
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] mark_wake_futex
     0.00%  C2 CompilerThre  libjvm.so            [.] cmpOpUOper::num_edges
     0.00%  C1 CompilerThre  libjvm.so            [.] CodeSection::expand_locs
     0.00%  C2 CompilerThre  libjvm.so            [.] LoadRangeNode::Value
     0.00%  C2 CompilerThre  libjvm.so            [.] CompileQueue::get
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] find_busiest_group
     0.00%  java             [kernel.kallsyms]    [k] kmem_cache_alloc
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] __d_lookup
     0.00%  C2 CompilerThre  libjvm.so            [.] IdealLoopTree::beautify_loops
     0.00%  C2 CompilerThre  libjvm.so            [.] ShouldNotReachHereNode::emit
     0.00%  DPU_POLL_0000    libdpu.so.0.0        [.] polling_thread_rank
     0.00%  G1 Refine#1      libjvm.so            [.] G1CardCounts::add_card_count
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] try_to_wake_up
     0.00%  C1 CompilerThre  libjvm.so            [.] NullCheckVisitor::do_Throw
     0.00%  C1 CompilerThre  libjvm.so            [.] ciEnv::lookup_method
     0.00%  java             perf-14591.map       [.] long java.util.zip.ZipUtils.CENCRC(byte[], int)
     0.00%  C1 CompilerThre  libjvm.so            [.] LinearScan::append_scope_value_for_operand
     0.00%  java             perf-14591.map       [.] int framework.pim.dpu.DPUGarbageCollectorUPMEM.allocate(framework.pim.dpu.java_strut.DPUJVMMemSpaceKind, int)
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] syscall_return_via_sysret
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] llist_add_batch
     0.00%  java             perf-14591.map       [.] java.util.jar.JarEntry java.util.jar.JavaUtilJarAccessImpl.entryFor(java.util.jar.JarFile, java.lang.String)
     0.00%  VM Thread        [kernel.kallsyms]    [k] perf_iterate_ctx
     0.00%  java             perf-14591.map       [.] boolean framework.pim.DPUClassFileManagerUPMEM.isClassLoaded(java.lang.String)
     0.00%  C1 CompilerThre  libjvm.so            [.] Phi::visit
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] plist_add
     0.00%  C1 CompilerThre  libjvm.so            [.] ciEnv::get_constant_by_index_impl
     0.00%  G1 Service       [kernel.kallsyms]    [k] entry_SYSCALL_64
     0.00%  C1 CompilerThre  libjvm.so            [.] LinkResolver::lookup_method_in_klasses
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] __dec_node_state
     0.00%  C2 CompilerThre  libjvm.so            [.] Parse::init_blocks
     0.00%  C1 CompilerThre  libjvm.so            [.] pthread_mutex_lock@plt
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  java             perf-14591.map       [.] java.lang.ref.Reference java.lang.ref.ReferenceQueue.poll()
     0.00%  C1 CompilerThre  libjvm.so            [.] ciObject::is_null_object
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] __accumulate_pelt_segments
     0.00%  GC Thread#0      libjvm.so            [.] G1ScanHRForRegionClosure::scan_heap_roots
     0.00%  C2 CompilerThre  libjvm.so            [.] InstanceKlass::find_local_field_from_offset
     0.00%  C2 CompilerThre  libjvm.so            [.] MergeMemNode::Identity
     0.00%  C2 CompilerThre  libjvm.so            [.] Compile::final_graph_reshaping
     0.00%  GC Thread#12     libjvm.so            [.] G1ParCopyClosure<(G1Barrier)0, false>::do_oop
     0.00%  java             perf-14591.map       [.] java.lang.Byte java.lang.Byte.valueOf(byte)
     0.00%  DPU_WORK_0100    libdpu.so.0.0        [.] duplicate_transfer_matrix
     0.00%  C2 CompilerThre  libjvm.so            [.] Block::end_idx
     0.00%  java             perf-14591.map       [.] int java.nio.DirectIntBufferU.get(int)
     0.00%  G1 Refine#2      libjvm.so            [.] GlobalCounter::write_synchronize
     0.00%  java             perf-14591.map       [.] long java.lang.StringConcatHelper.prepend(long, byte[], char, java.lang.String)
     0.00%  java             libjvm.so            [.] PerfClassTraceTime::~PerfClassTraceTime
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseChaitin::split_DEF
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.00%  C2 CompilerThre  libjvm.so            [.] loadKlassNode::oper_input_base
     0.00%  C2 CompilerThre  libjvm.so            [.] RegisterNMethodOopClosure::do_oop
     0.00%  C1 CompilerThre  libjvm.so            [.] CgroupV1Subsystem::memory_controller
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] find_busiest_group
     0.00%  C2 CompilerThre  libjvm.so            [.] r15_RegPOper::type
     0.00%  C1 CompilerThre  [vdso]               [.] __vdso_clock_gettime
     0.00%  C1 CompilerThre  libjvm.so            [.] ciBytecodeStream::get_method
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] string
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] page_fault
     0.00%  java             [kernel.kallsyms]    [k] vma_interval_tree_insert
     0.00%  C1 CompilerThre  libjvm.so            [.] BlockListBuilder::mark_loops
     0.00%  C1 CompilerThre  libjvm.so            [.] LIR_OpBranch::as_OpBranch
     0.00%  C2 CompilerThre  libjvm.so            [.] CgroupSubsystem::memory_limit_in_bytes
     0.00%  java             perf-14591.map       [.] void java.lang.invoke.MemberName.<init>(java.lang.Class, java.lang.String, java.lang.invoke.MethodType, byte)
     0.00%  GC Thread#20     libjvm.so            [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, oopDesc*>
     0.00%  DPU_WORK_0400    libdpu.so.0.0        [.] next_ci
     0.00%  GC Thread#17     libjvm.so            [.] G1PostEvacuateCollectionSetCleanupTask2::RedirtyLoggedCardsTask::do_work
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] enqueue_entity
     0.00%  java             [kernel.kallsyms]    [k] __radix_tree_lookup
     0.00%  java             perf-14591.map       [.] java.lang.Object framework.pim.DPUClassFileManagerUPMEM$$Lambda$13/0x0000000800c1e878.apply(java.lang.Object)
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] smp_call_function_many
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] cgroup_rstat_updated
     0.00%  java             [kernel.kallsyms]    [k] legitimize_links
     0.00%  java             [kernel.kallsyms]    [k] rb_next
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] get_futex_value_locked
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.00%  java             libjvm.so            [.] Method::is_ignored_by_security_stack_walk
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] find_busiest_group
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.00%  C1 CompilerThre  libjvm.so            [.] Instruction::as_LoadField
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] rebalance_domains
     0.00%  C2 CompilerThre  libjvm.so            [.] jmpDir_shortNode::emit
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] __dec_node_state
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] update_curr
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] __acct_update_integrals
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] find_busiest_group
     0.00%  C1 CompilerThre  libc-2.28.so         [.] __strchr_avx2
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] try_charge
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] find_next_bit
     0.00%  C2 CompilerThre  libjvm.so            [.] DataLayout::cell_count
     0.00%  C2 CompilerThre  libjvm.so            [.] ciField::initialize_from
     0.00%  C2 CompilerThre  libjvm.so            [.] PredictedCallGenerator::generate
     0.00%  Sweeper thread   libjvm.so            [.] ClassLoaderData::is_alive
     0.00%  java             libjvm.so            [.] TypeArrayKlass::allocate_common
     0.00%  C2 CompilerThre  libjvm.so            [.] memcpy@plt
     0.00%  C2 CompilerThre  libjvm.so            [.] CompilerOracle::has_option_value<bool>
     0.00%  C2 CompilerThre  libjvm.so            [.] ProjNode::is_uncommon_trap_proj
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] si_meminfo
     0.00%  java             libjvm.so            [.] InlineCacheBuffer::contains
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] update_nohz_stats
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%  C1 CompilerThre  libjvm.so            [.] ciVirtualCallData::translate_from
     0.00%  java             perf-14591.map       [.] void java.lang.invoke.InvokerBytecodeGenerator.emitPushArgument(java.lang.Class, java.lang.Object)
     0.00%  C2 CompilerThre  libjvm.so            [.] NativeGeneralJump::jump_destination
     0.00%  java             perf-14591.map       [.] java.util.regex.Matcher java.util.regex.Pattern.matcher(java.lang.CharSequence)
     0.00%  java             libjvm.so            [.] Runtime1::new_object_array
     0.00%  C2 CompilerThre  libjvm.so            [.] compUL_rRegNode::ideal_Opcode
     0.00%  java             perf-14591.map       [.] java.lang.Object java.lang.invoke.LambdaForm$MH/0x0000000800c23400.linkToTargetMethod(int, java.lang.Object, java.lang.Object, java.lang.Object)
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] native_write_msr
     0.00%  C2 CompilerThre  libjvm.so            [.] IdealLoopTree::remove_safepoints
     0.00%  G1 Refine#8      [kernel.kallsyms]    [k] inherit_event.isra.112
     0.00%  java             libjvm.so            [.] LinkResolver::resolve_interface_method
     0.00%  java             libjvm.so            [.] vframeStreamCommon::security_next
     0.00%  C1 CompilerThre  libjvm.so            [.] MethodLiveness::BasicBlock::compute_gen_kill_range
     0.00%  java             libjvm.so            [.] jni_GetObjectClass
     0.00%  C1 CompilerThre  libc-2.28.so         [.] __memchr_avx2
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] llist_reverse_order
     0.00%  G1 Refine#0      libjvm.so            [.] G1RemSet::clean_card_before_refine
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] clear_page_erms
     0.00%  java             perf-14591.map       [.] java.net.URL java.lang.ClassLoader.getResource(java.lang.String)
     0.00%  C1 CompilerThre  libjvm.so            [.] nmethod::total_size
     0.00%  C1 CompilerThre  libjvm.so            [.] LIRGenerator::do_StoreField
     0.00%  C2 CompilerThre  libjvm.so            [.] LinkResolver::resolve_interface_method
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] free_pcppages_bulk
     0.00%  C2 CompilerThre  libjvm.so            [.] addP_rRegNode::Expand
     0.00%  C2 CompilerThre  libjvm.so            [.] ciInstanceKlass::get_canonical_holder
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] cpuacct_charge
     0.00%  java             [kernel.kallsyms]    [k] is_bad_inode
     0.00%  C2 CompilerThre  libjvm.so            [.] ciType::make
     0.00%  C1 CompilerThre  libjvm.so            [.] methodHandle::~methodHandle
     0.00%  C2 CompilerThre  libjvm.so            [.] compI_rReg_immNode::rule
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] file_ra_state_init
     0.00%  G1 Refine#21     libjvm.so            [.] OtherRegionsTable::add_reference
     0.00%  java             [kernel.kallsyms]    [k] timekeeping_advance
     0.00%  java             libjvm.so            [.] NonJavaThread::List::~List
     0.00%  C1 CompilerThre  libjvm.so            [.] CheckCast::visit
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] update_numa_stats
     0.00%  C1 CompilerThre  libjvm.so            [.] IntConstant::as_IntConstant
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] update_blocked_averages
     0.00%  C1 CompilerThre  libjvm.so            [.] LIR_Assembler::store_parameter
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] page_vma_mapped_walk
     0.00%  java             perf-14591.map       [.] java.lang.Object java.lang.invoke.Invokers$Holder.linkToTargetMethod(java.lang.Object, java.lang.Object, java.lang.Object, java.lang.Object)
