# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 317K of event 'LLC-load-misses'
# Event count (approx.): 148744243
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                                       
# ........  ...............  ..................  .............................................................................................................................................................................
#
     0.42%  GC Thread#1      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.41%  GC Thread#7      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.40%  GC Thread#13     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.39%  GC Thread#18     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.39%  GC Thread#11     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.39%  GC Thread#14     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.39%  GC Thread#15     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.38%  GC Thread#3      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.38%  GC Thread#6      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.38%  GC Thread#19     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.35%  GC Thread#9      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.33%  GC Thread#20     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.29%  GC Thread#5      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.28%  java             perf-13657.map      [.] java.lang.Object[] application.bst.BSTBuilder.deserialize(java.io.BufferedReader, char[], int[])
     0.22%  java             libjvm.so           [.] acl_CopyRight
     0.18%  java             [kernel.kallsyms]   [k] __free_pages_ok
     0.17%  java             perf-13657.map      [.] java.lang.String[] java.lang.String.split(java.lang.String, int)
     0.16%  GC Thread#1      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.16%  GC Thread#11     libc-2.28.so        [.] __memmove_sse2_unaligned_erms
     0.15%  GC Thread#9      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.14%  GC Thread#15     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.13%  java             perf-13657.map      [.] boolean java.lang.StringCoding.hasNegatives(byte[], int, int)
     0.11%  GC Thread#19     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.11%  java             perf-13657.map      [.] Interpreter
     0.10%  java             [kernel.kallsyms]   [k] migrate_page_copy
     0.09%  GC Thread#12     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.09%  GC Thread#0      [kernel.kallsyms]   [k] get_page_from_freelist
     0.09%  GC Thread#0      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.09%  GC Thread#1      [kernel.kallsyms]   [k] get_page_from_freelist
     0.08%  GC Thread#21     [kernel.kallsyms]   [k] get_page_from_freelist
     0.08%  GC Thread#20     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.08%  GC Thread#2      [kernel.kallsyms]   [k] get_page_from_freelist
     0.08%  GC Thread#8      [kernel.kallsyms]   [k] get_page_from_freelist
     0.08%  GC Thread#9      [kernel.kallsyms]   [k] get_page_from_freelist
     0.08%  GC Thread#17     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.08%  GC Thread#10     [kernel.kallsyms]   [k] get_page_from_freelist
     0.07%  GC Thread#10     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.07%  GC Thread#6      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.07%  GC Thread#14     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.07%  GC Thread#4      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.07%  java             perf-13657.map      [.] int java.lang.Integer.parseInt(java.lang.String, int)
     0.07%  GC Thread#0      libc-2.28.so        [.] __memmove_sse2_unaligned_erms
     0.07%  GC Thread#6      [kernel.kallsyms]   [k] get_page_from_freelist
     0.06%  GC Thread#5      [kernel.kallsyms]   [k] get_page_from_freelist
     0.06%  GC Thread#15     [kernel.kallsyms]   [k] get_page_from_freelist
     0.06%  GC Thread#19     [kernel.kallsyms]   [k] get_page_from_freelist
     0.06%  GC Thread#18     [kernel.kallsyms]   [k] get_page_from_freelist
     0.06%  GC Thread#13     [kernel.kallsyms]   [k] get_page_from_freelist
     0.06%  GC Thread#17     [kernel.kallsyms]   [k] get_page_from_freelist
     0.06%  G1 Refine#0      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.06%  GC Thread#11     [kernel.kallsyms]   [k] get_page_from_freelist
     0.05%  GC Thread#20     [kernel.kallsyms]   [k] get_page_from_freelist
     0.05%  java             [kernel.kallsyms]   [k] _cond_resched
     0.05%  GC Thread#22     [kernel.kallsyms]   [k] get_page_from_freelist
     0.05%  GC Thread#4      [kernel.kallsyms]   [k] get_page_from_freelist
     0.05%  java             [kernel.kallsyms]   [k] __activate_page
     0.05%  GC Thread#16     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.05%  GC Thread#16     [kernel.kallsyms]   [k] get_page_from_freelist
     0.05%  java             [kernel.kallsyms]   [k] copyout
     0.05%  GC Thread#3      [kernel.kallsyms]   [k] get_page_from_freelist
     0.05%  GC Thread#7      [kernel.kallsyms]   [k] get_page_from_freelist
     0.05%  GC Thread#14     [kernel.kallsyms]   [k] get_page_from_freelist
     0.04%  GC Thread#8      [kernel.kallsyms]   [k] copy_page
